customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count
CUST-107376,41,Female,South,Tier 1,Salaried - Public Sector,2.0,44856.58,563,Owned,Divorced,6
CUST-107377,43,Male,South,Rural,Self-Employed Business,2.0,61351.07,643,,Married,0
CUST-107378,42,Male,North,Tier 1,Salaried - Public Sector,10.0,40473.83,608,Rented,Married,1
CUST-107379,40,Female,North,Tier 3,Salaried - Corporate,2.0,26887.93,653,Owned,Married,2
CUST-107380,46,Male,South,Tier 1,Salaried - Corporate,2.0,33617.79,606,Rented,Divorced,2
CUST-107381,40,Male,West,Tier 3,Salaried - Corporate,0.0,96430.01,664,Family Owned,Married,2
CUST-107382,33,Male,South,Tier 2,Self-Employed Business,9.0,252254.47,843,Owned,Married,1
CUST-107383,29,Male,South,Tier 1,Salaried - Public Sector,6.0,42647.05,657,Mortgaged,Married,1
CUST-107384,34,Male,South,Tier 2,Salaried - Public Sector,2.0,35944.4,708,Owned,Married,2
CUST-107385,40,Male,East,Tier 3,Salaried - Corporate,3.0,34665.12,658,Mortgaged,Single,1
CUST-107386,33,Female,South,Tier 2,Salaried - Corporate,9.0,99632.9,657,Family Owned,Married,3
CUST-107387,40,Female,East,Tier 2,Salaried - Public Sector,2.0,62510.95,678,Mortgaged,Married,1
CUST-107388,41,Female,North-East,Tier 1,Salaried - Corporate,,140514.39,615,Rented,Married,1
CUST-107389,45,Male,North,Tier 3,Salaried - Corporate,0.0,94453.82,702,Mortgaged,Married,1
CUST-107390,49,Male,North,Tier 1,Salaried - Corporate,15.0,89693.86,693,Mortgaged,Married,2
CUST-107391,37,Female,North,Tier 1,Self-Employed Professional,2.0,102882.81,701,Family Owned,Divorced,0
CUST-107392,23,Male,South,Tier 1,Salaried - Public Sector,2.0,109880.71,676,Rented,Single,4
CUST-107393,33,Male,North,Tier 1,Salaried - Corporate,5.0,120890.93,772,Family Owned,Married,1
CUST-107394,37,Male,South,Tier 1,Salaried - Corporate,4.0,120537.94,717,Rented,Single,3
CUST-107395,21,Male,Central,Tier 2,Salaried - Corporate,1.0,68705.08,667,Mortgaged,Married,2
CUST-107396,50,Male,North,Tier 2,Salaried - Corporate,15.0,91202.99,714,Mortgaged,Married,1
CUST-107397,38,Male,South,Tier 1,Salaried - Public Sector,2.0,56515.72,685,Family Owned,Married,1
CUST-107398,40,Female,West,Tier 1,Salaried - Corporate,19.0,53032.28,707,Owned,Married,0
CUST-107399,50,Male,North,Tier 3,Salaried - Public Sector,9.0,32103.6,567,Owned,Married,0
CUST-107400,30,Other,North,Tier 3,Salaried - Public Sector,9.0,91226.83,693,Owned,Married,2
CUST-107401,42,Female,East,Tier 1,Self-Employed Business,1.0,45790.37,663,Mortgaged,Single,2
CUST-107402,35,Male,North,Tier 2,Salaried - Corporate,0.0,86792.33,655,Rented,Married,2
CUST-107403,35,Female,West,Tier 1,Salaried - Corporate,3.0,189582.07,744,,Single,1
CUST-107404,29,Female,North,Tier 3,Salaried - Corporate,,49556.84,674,Family Owned,Married,1
CUST-107405,53,Male,South,Rural,Salaried - Corporate,0.0,34654.83,549,Rented,Divorced,3
CUST-107406,33,Male,West,Tier 1,Self-Employed Professional,0.0,120077.34,671,Owned,Single,0
CUST-107407,43,Male,North,Tier 3,Self-Employed Professional,1.0,36913.01,713,Family Owned,Married,3
CUST-107408,21,Female,North,Tier 1,Salaried - Corporate,1.0,44690.13,686,Rented,Single,1
CUST-107409,48,Male,North,Tier 1,Salaried - Corporate,16.0,138043.36,786,Owned,Married,1
CUST-107410,47,Male,West,Tier 2,Salaried - Corporate,6.0,102839.63,758,Mortgaged,Married,5
CUST-107411,37,Male,West,Tier 1,Salaried - Corporate,3.0,60059.45,670,Mortgaged,Single,4
CUST-107412,34,Male,North,Tier 2,Self-Employed Business,9.0,51971.31,667,Rented,Married,2
CUST-107413,41,Male,West,Tier 2,Salaried - Corporate,5.0,60363.8,725,Family Owned,Married,4
CUST-107414,59,Male,West,Tier 3,Self-Employed Professional,3.0,46860.18,720,Mortgaged,Single,1
CUST-107415,21,Female,North-East,Tier 2,Salaried - Corporate,0.0,35990.73,705,Mortgaged,Married,3
CUST-107416,44,Female,South,Tier 2,Self-Employed Business,15.0,25167.42,649,Mortgaged,Married,2
CUST-107417,27,Female,West,Tier 1,Salaried - Public Sector,5.0,35561.81,693,Family Owned,Single,0
CUST-107418,36,Female,South,Tier 1,Salaried - Corporate,3.0,38637.21,656,Family Owned,Married,3
CUST-107419,34,Female,West,Tier 2,Salaried - Corporate,3.0,32210.64,685,Rented,Single,1
CUST-107420,32,Male,North,Tier 3,Self-Employed Professional,8.0,56370.69,689,Owned,Married,0
CUST-107421,36,Male,North,Tier 1,Salaried - Corporate,1.0,47122.26,663,Rented,Married,3
CUST-107422,25,Other,West,Rural,Self-Employed Business,3.0,31826.71,689,Owned,Married,3
CUST-107423,47,Male,West,Tier 2,Salaried - Public Sector,0.0,29689.93,626,Mortgaged,Married,1
CUST-107424,21,Male,South,Tier 3,Self-Employed Professional,0.0,23652.74,613,Mortgaged,Single,0
CUST-107425,42,Male,East,Rural,Salaried - Public Sector,4.0,22192.02,687,Rented,Married,3
CUST-107426,33,Male,South,Tier 2,Salaried - Public Sector,2.0,47481.94,686,Rented,Divorced,3
CUST-107427,25,Female,North,Tier 1,Salaried - Public Sector,4.0,96683.45,661,Owned,Married,1
CUST-107428,39,Male,North,Tier 3,Salaried - Corporate,18.0,86115.51,795,Family Owned,Married,1
CUST-107429,21,Female,North,Tier 3,Self-Employed Professional,1.0,51224.69,734,Owned,Married,2
CUST-107430,37,Male,East,Tier 1,Self-Employed Business,3.0,199850.84,749,Rented,Divorced,3
CUST-107431,22,Male,North,Tier 1,Self-Employed Business,1.0,54966.07,657,Owned,Married,1
CUST-107432,41,Male,North,Tier 1,Salaried - Corporate,5.0,93576.7,780,Mortgaged,Married,1
CUST-107433,27,Female,Central,Tier 1,Self-Employed Professional,0.0,50992.28,734,,Married,1
CUST-107434,32,Female,North,Tier 3,Salaried - Corporate,11.0,50499.96,658,Owned,Married,2
CUST-107435,39,Male,East,Tier 1,Salaried - Corporate,18.0,46745.54,703,Owned,Married,3
CUST-107436,29,Male,West,Tier 3,Salaried - Corporate,8.0,28078.17,659,Mortgaged,Divorced,0
CUST-107437,36,Female,North,Tier 3,Salaried - Corporate,6.0,39570.18,745,Owned,Single,1
CUST-107438,21,Male,North,Tier 3,Self-Employed Business,1.0,170331.99,762,Owned,Single,5
CUST-107439,43,Male,East,Tier 1,Self-Employed Professional,7.0,143585.55,718,Rented,Married,0
CUST-107440,54,Male,South,Tier 2,Salaried - Corporate,2.0,37613.87,657,Family Owned,Single,0
CUST-107441,64,Male,South,Rural,Salaried - Corporate,11.0,23984.75,659,Family Owned,Married,1
CUST-107442,37,Male,East,Tier 1,Salaried - Corporate,,46798.02,627,Mortgaged,Married,0
CUST-107443,44,Male,Central,Tier 1,Salaried - Public Sector,9.0,82445.58,737,Rented,Married,3
CUST-107444,21,Female,North,Tier 3,Salaried - Public Sector,1.0,40118.79,677,Rented,Married,3
CUST-107445,52,Female,West,Tier 2,Self-Employed Professional,1.0,97859.46,724,Owned,Single,2
CUST-107446,44,Female,North,Tier 2,Self-Employed Business,3.0,51041.06,684,Family Owned,Married,1
CUST-107447,32,Male,South,Rural,Salaried - Corporate,11.0,48053.59,646,Rented,Married,2
CUST-107448,49,Female,North,Tier 2,Self-Employed Professional,19.0,77843.68,712,Owned,Married,1
CUST-107449,34,Female,South,Tier 1,Self-Employed Business,10.0,230528.09,766,,Married,2
CUST-107450,32,Female,West,Tier 2,Salaried - Public Sector,11.0,92218.46,765,Mortgaged,Married,2
CUST-107451,41,Male,North,Tier 1,Salaried - Corporate,16.0,110662.04,760,Mortgaged,Married,0
CUST-107452,26,Male,North,Tier 1,Salaried - Corporate,5.0,132497.26,667,Rented,Married,1
CUST-107453,47,Female,South,Tier 2,Self-Employed Professional,3.0,65388.38,594,Rented,Single,1
CUST-107454,26,Female,North,Tier 1,Self-Employed Professional,2.0,56547.14,674,Rented,Single,1
CUST-107455,26,Other,West,Tier 3,Self-Employed Professional,5.0,48726.84,696,Owned,Married,2
CUST-107456,27,Female,West,Tier 1,Self-Employed Professional,1.0,79461.15,723,Mortgaged,Single,3
CUST-107457,44,Male,West,Tier 2,Contractual,4.0,24592.47,683,Owned,Divorced,4
CUST-107458,30,Male,East,Tier 3,Self-Employed Professional,5.0,49322.22,729,Mortgaged,Married,6
CUST-107459,23,Female,South,Tier 2,Self-Employed Business,2.0,64894.86,709,Rented,Divorced,3
CUST-107460,30,Male,North,Tier 2,Salaried - Public Sector,2.0,40814.85,637,Owned,Divorced,4
CUST-107461,36,Male,East,Tier 1,Self-Employed Professional,5.0,79531.43,765,Owned,Married,1
CUST-107462,25,Female,South,Tier 3,Contractual,4.0,28943.52,563,Family Owned,Single,3
CUST-107463,25,Male,North-East,Tier 1,Self-Employed Business,3.0,51885.9,724,Owned,Single,3
CUST-107464,58,Female,Central,Tier 2,Self-Employed Business,5.0,187526.12,823,Mortgaged,Married,0
CUST-107465,28,Female,Central,Tier 3,Self-Employed Professional,7.0,95013.94,777,Mortgaged,Single,2
CUST-107466,33,Male,South,Tier 1,Salaried - Corporate,1.0,73546.62,667,Owned,Married,4
CUST-107467,33,Male,South,Tier 3,Salaried - Public Sector,0.0,14175.19,533,Owned,Married,1
CUST-107468,32,Male,West,Tier 3,Salaried - Corporate,6.0,13677.52,590,Rented,Married,2
CUST-107469,43,Female,West,Tier 2,Salaried - Corporate,,57283.72,678,Owned,Single,3
CUST-107470,46,Male,West,Tier 1,Salaried - Corporate,2.0,98870.16,688,Owned,Married,1
CUST-107471,33,Male,North,Tier 3,Self-Employed Professional,12.0,143759.89,758,Owned,Married,1
CUST-107472,24,Female,West,Tier 1,Self-Employed Business,3.0,71585.8,607,Owned,Married,3
CUST-107473,49,Male,East,Tier 2,Salaried - Corporate,18.0,41892.92,746,Rented,Married,0
CUST-107474,36,Male,South,Tier 2,Salaried - Corporate,0.0,29474.73,612,Mortgaged,Married,5
CUST-107475,54,Male,West,Tier 3,Self-Employed Business,2.0,83406.21,693,Mortgaged,Married,1
CUST-107476,21,Male,South,Tier 1,Salaried - Public Sector,1.0,63905.62,656,Mortgaged,Married,1
CUST-107477,38,Other,East,Tier 1,Salaried - Public Sector,0.0,52657.29,700,Rented,Divorced,2
CUST-107478,56,Male,South,Tier 3,Salaried - Public Sector,2.0,37108.67,631,Owned,Married,4
CUST-107479,33,Male,East,Tier 2,Salaried - Corporate,11.0,51680.93,621,Mortgaged,Married,2
CUST-107480,34,Female,North,Tier 1,Salaried - Corporate,8.0,114258.5,750,Family Owned,Married,0
CUST-107481,39,Female,South,Tier 1,Contractual,,28862.86,531,Mortgaged,Married,2
CUST-107482,31,Male,East,Tier 2,Self-Employed Professional,2.0,66047.85,675,Rented,Divorced,2
CUST-107483,33,Female,South,Tier 2,Salaried - Corporate,4.0,82842.9,748,Owned,Married,3
CUST-107484,33,Female,West,Tier 3,Salaried - Corporate,7.0,35599.94,695,Mortgaged,Married,3
CUST-107485,30,Male,South,Tier 1,Salaried - Public Sector,0.0,47373.87,663,Owned,Married,1
CUST-107486,49,Female,West,Tier 3,Salaried - Corporate,4.0,21413.73,641,Rented,Single,1
CUST-107487,41,Female,South,Tier 3,Salaried - Corporate,0.0,24144.66,584,Owned,Married,2
CUST-107488,39,Male,East,Tier 2,Salaried - Corporate,3.0,39274.85,680,Mortgaged,Married,2
CUST-107489,45,Female,North,Tier 1,Salaried - Corporate,1.0,113880.68,726,Mortgaged,Single,0
CUST-107490,34,Female,North,Tier 3,Salaried - Public Sector,2.0,27377.52,652,Rented,Single,3
CUST-107491,29,Female,West,Tier 1,Self-Employed Business,2.0,81789.43,692,Rented,Married,5
CUST-107492,30,Male,North,Tier 2,Salaried - Corporate,8.0,32385.84,662,Rented,Married,0
CUST-107493,37,Male,Central,Tier 2,Salaried - Corporate,1.0,55647.49,707,Family Owned,Married,0
CUST-107494,26,Female,North,Tier 3,Salaried - Corporate,5.0,46899.35,648,Mortgaged,Married,2
CUST-107495,31,Male,Central,Tier 2,Contractual,4.0,31562.16,555,Mortgaged,Single,2
CUST-107496,31,Female,South,Tier 2,Salaried - Public Sector,9.0,98961.14,762,Mortgaged,Married,4
CUST-107497,58,Male,East,Tier 3,Salaried - Public Sector,2.0,36560.22,596,Rented,Married,2
CUST-107498,21,Male,North,Rural,Self-Employed Business,1.0,67336.21,647,Owned,Married,3
CUST-107499,35,Female,South,Tier 2,Salaried - Public Sector,2.0,39117.57,678,Owned,Married,1
CUST-107500,54,Male,North,Tier 2,Salaried - Public Sector,5.0,116885.41,732,Owned,Married,0
CUST-107501,38,Male,South,Tier 3,Contractual,,29543.15,611,Mortgaged,Married,1
CUST-107502,44,Male,East,Tier 3,Salaried - Public Sector,4.0,52362.96,741,Owned,Divorced,2
CUST-107503,37,Female,West,Tier 1,Salaried - Corporate,11.0,121412.63,781,Owned,Married,4
CUST-107504,30,Female,West,Tier 2,Salaried - Public Sector,0.0,66137.83,672,Rented,Married,4
CUST-107505,21,Female,South,Tier 1,Contractual,1.0,58336.41,609,Rented,Married,0
CUST-107506,39,Male,North,Tier 2,Contractual,4.0,24727.43,616,Family Owned,Married,1
CUST-107507,29,Male,South,Tier 3,Self-Employed Business,3.0,267812.47,757,Mortgaged,Divorced,2
CUST-107508,28,Female,West,Tier 1,Salaried - Public Sector,2.0,34337.13,706,,Divorced,2
CUST-107509,32,Female,North,Tier 1,Self-Employed Business,0.0,78434.4,675,Rented,Single,3
CUST-107510,54,Male,East,Tier 2,Salaried - Corporate,,128760.46,771,Mortgaged,Married,3
CUST-107511,61,Female,North,Tier 3,Self-Employed Professional,0.0,44795.49,599,Mortgaged,Married,2
CUST-107512,39,Male,North,Tier 2,Salaried - Corporate,10.0,75459.74,728,Mortgaged,Single,4
CUST-107513,32,Male,East,Tier 1,Self-Employed Professional,,64817.3,653,Rented,Married,3
CUST-107514,25,Female,South,Tier 1,Salaried - Corporate,4.0,88029.35,702,Rented,Married,0
CUST-107515,41,Male,South,Tier 2,Self-Employed Business,0.0,56835.48,660,,Married,2
CUST-107516,54,Male,East,Tier 2,Salaried - Corporate,0.0,97180.55,644,Rented,Single,2
CUST-107517,34,Male,North,Tier 2,Salaried - Corporate,1.0,62652.07,644,Mortgaged,Married,1
CUST-107518,21,Male,South,Tier 2,Self-Employed Professional,1.0,23155.23,611,Owned,Married,1
CUST-107519,43,Female,East,Tier 2,Salaried - Corporate,3.0,36075.54,737,Owned,Married,1
CUST-107520,46,Male,South,Tier 2,Self-Employed Professional,2.0,36866.01,632,Rented,Married,2
CUST-107521,21,Female,North,Tier 3,Self-Employed Business,1.0,146767.55,630,Family Owned,Married,1
CUST-107522,38,Male,East,Tier 3,Salaried - Corporate,1.0,21842.18,596,Mortgaged,Single,2
CUST-107523,41,Female,East,Tier 1,Salaried - Public Sector,1.0,57245.93,594,Rented,Married,0
CUST-107524,36,Male,North,Tier 2,Contractual,8.0,69575.83,616,Owned,Married,1
CUST-107525,29,Female,West,Tier 2,Self-Employed Business,,175138.74,611,Mortgaged,Married,3
CUST-107526,47,Female,South,Tier 1,Contractual,1.0,23808.39,566,Mortgaged,Married,0
CUST-107527,32,Female,North,Tier 2,Self-Employed Business,,39382.03,682,Family Owned,Married,0
CUST-107528,22,Female,East,Tier 2,Salaried - Corporate,1.0,33180.68,630,Family Owned,Married,1
CUST-107529,21,Male,East,Tier 3,Salaried - Corporate,1.0,45048.61,646,Mortgaged,Married,0
CUST-107530,49,Male,Central,Tier 1,Salaried - Corporate,1.0,54967.65,786,Owned,Married,2
CUST-107531,43,Female,West,Tier 1,Salaried - Corporate,22.0,79024.35,723,Mortgaged,Married,2
CUST-107532,37,Female,South,Tier 1,Salaried - Corporate,4.0,82204.31,708,Rented,Married,3
CUST-107533,32,Male,North,Tier 2,Self-Employed Business,0.0,75577.32,687,Rented,Married,1
CUST-107534,31,Male,West,Tier 3,Salaried - Public Sector,,39002.98,667,Owned,Married,2
CUST-107535,26,Female,West,Tier 2,Salaried - Corporate,4.0,56558.8,654,Rented,Single,2
CUST-107536,32,Female,North,Tier 2,Self-Employed Professional,0.0,41642.73,690,Family Owned,Married,4
CUST-107537,21,Female,North,Tier 1,Salaried - Corporate,1.0,34177.97,703,Owned,Married,3
CUST-107538,29,Male,West,Tier 2,Salaried - Corporate,,55665.83,684,Mortgaged,Married,1
CUST-107539,33,Male,West,Tier 2,Salaried - Corporate,7.0,36650.88,723,Rented,Single,2
CUST-107540,43,Male,North,Tier 1,Self-Employed Professional,2.0,154513.5,745,Owned,Married,2
CUST-107541,36,Male,East,Tier 3,Self-Employed Business,3.0,22860.44,645,Owned,Single,1
CUST-107542,44,Female,North,Tier 1,Salaried - Corporate,15.0,58920.92,670,Family Owned,Married,1
CUST-107543,50,Female,North,Tier 2,Salaried - Public Sector,1.0,52155.65,663,Rented,Divorced,0
CUST-107544,47,Male,South,Tier 1,Salaried - Corporate,0.0,132282.02,752,Owned,Single,0
CUST-107545,41,Male,South,Rural,Salaried - Corporate,20.0,33389.39,688,Mortgaged,Married,0
CUST-107546,37,Male,West,Tier 1,Salaried - Corporate,0.0,77221.11,687,Mortgaged,Married,2
CUST-107547,27,Female,South,Tier 1,Salaried - Corporate,6.0,95876.09,663,Family Owned,Married,2
CUST-107548,44,Male,South,Rural,Salaried - Public Sector,10.0,49886.67,711,Owned,Married,3
CUST-107549,53,Male,West,Tier 1,Self-Employed Professional,4.0,107201.89,731,Rented,Divorced,0
CUST-107550,40,Female,North,Tier 2,Salaried - Corporate,7.0,133805.03,835,Owned,Married,1
CUST-107551,56,Female,West,Tier 1,Salaried - Corporate,0.0,57747.41,681,Rented,Married,3
CUST-107552,21,Female,West,Tier 2,Contractual,1.0,58623.5,648,Rented,Married,2
CUST-107553,25,Male,North,Tier 2,Salaried - Corporate,4.0,76482.88,688,Family Owned,Married,1
CUST-107554,45,Male,North,Tier 2,Self-Employed Professional,0.0,76660.61,679,Mortgaged,Divorced,2
CUST-107555,39,Male,West,Tier 1,Self-Employed Professional,4.0,104448.38,695,Family Owned,Single,3
CUST-107556,50,Female,East,Tier 3,Salaried - Corporate,17.0,64931.64,788,Rented,Divorced,4
CUST-107557,36,Female,North,Tier 2,Salaried - Corporate,15.0,37815.36,673,Owned,Divorced,4
CUST-107558,28,Female,West,Tier 2,Salaried - Corporate,7.0,58271.24,743,Owned,Married,3
CUST-107559,34,Male,South,Tier 1,Salaried - Public Sector,6.0,57837.12,685,Rented,Divorced,2
CUST-107560,21,Female,South,Rural,Salaried - Corporate,0.0,90542.44,653,Mortgaged,Married,3
CUST-107561,25,Male,East,Tier 3,Salaried - Public Sector,3.0,28344.35,622,Rented,Married,1
CUST-107562,46,Male,East,Tier 1,Self-Employed Business,7.0,384956.16,746,Mortgaged,Married,3
CUST-107563,45,Male,South,Tier 3,Salaried - Public Sector,2.0,30738.46,624,Rented,Married,1
CUST-107564,40,Female,North,Tier 2,Unemployed,0.0,7666.37,435,Mortgaged,Married,2
CUST-107565,21,Male,East,Tier 3,Self-Employed Professional,1.0,29436.19,609,Mortgaged,Single,2
CUST-107566,33,Female,East,Tier 1,Salaried - Corporate,11.0,46047.63,582,Rented,Married,4
CUST-107567,24,Female,West,Tier 1,Salaried - Public Sector,3.0,123688.46,718,Mortgaged,Married,3
CUST-107568,48,Male,South,Tier 2,Self-Employed Business,2.0,28533.01,619,Rented,Single,0
CUST-107569,31,Female,East,Tier 2,Salaried - Corporate,8.0,63675.51,689,Owned,Married,4
CUST-107570,26,Male,North,Tier 1,Self-Employed Professional,0.0,207512.14,691,Rented,Married,5
CUST-107571,37,Male,West,Tier 1,Salaried - Corporate,2.0,281480.19,809,Owned,Married,1
CUST-107572,30,Female,South,Tier 2,Contractual,8.0,25601.86,533,Rented,Single,2
CUST-107573,51,Female,East,Tier 1,Self-Employed Professional,9.0,92003.39,760,Mortgaged,Single,2
CUST-107574,29,Male,Central,Tier 1,Salaried - Corporate,2.0,39311.35,588,Mortgaged,Married,2
CUST-107575,23,Female,West,Tier 2,Self-Employed Business,2.0,56020.15,642,Rented,Married,1
CUST-107576,21,Female,East,Tier 3,Salaried - Corporate,1.0,121193.57,723,Mortgaged,Married,2
CUST-107577,36,Male,West,Tier 2,Salaried - Corporate,6.0,83761.78,793,Owned,Married,7
CUST-107578,31,Male,Central,Tier 2,Self-Employed Professional,10.0,137160.74,774,Mortgaged,Married,1
CUST-107579,22,Female,West,Tier 1,Contractual,1.0,46811.82,508,Rented,Single,2
CUST-107580,48,Male,East,Tier 3,Salaried - Corporate,3.0,69313.28,703,Rented,Divorced,3
CUST-107581,43,Female,East,Tier 1,Self-Employed Business,1.0,369303.58,721,Owned,Married,4
CUST-107582,36,Female,North,Tier 1,Salaried - Corporate,1.0,56049.67,780,Owned,Married,3
CUST-107583,50,Male,South,Tier 1,Salaried - Corporate,1.0,101844.42,713,Owned,Divorced,1
CUST-107584,43,Other,South,Tier 2,Salaried - Corporate,3.0,38342.19,704,Rented,Married,0
CUST-107585,28,Male,South,Tier 2,Self-Employed Professional,4.0,19507.96,594,Rented,Married,5
CUST-107586,26,Female,East,Tier 3,Salaried - Corporate,5.0,46386.52,634,Family Owned,Married,1
CUST-107587,45,Male,North,Tier 1,Salaried - Corporate,1.0,74944.85,683,Owned,Married,1
CUST-107588,40,Female,North,Tier 3,Contractual,8.0,19507.43,572,Mortgaged,Single,2
CUST-107589,38,Male,South,Tier 2,Salaried - Corporate,7.0,39354.01,689,Mortgaged,Married,1
CUST-107590,28,Female,South,Tier 1,Salaried - Public Sector,6.0,67316.12,675,Mortgaged,Married,4
CUST-107591,43,Male,South,Tier 2,Salaried - Public Sector,2.0,58069.47,675,Owned,Married,1
CUST-107592,29,Male,Central,Tier 3,Salaried - Corporate,2.0,108362.84,748,Mortgaged,Single,1
CUST-107593,35,Male,West,Tier 2,Salaried - Corporate,8.0,70799.05,705,Rented,Divorced,2
CUST-107594,51,Female,South,Tier 1,Self-Employed Professional,1.0,122360.41,695,Owned,Married,3
CUST-107595,30,Male,North,Tier 3,Self-Employed Professional,2.0,31660.82,617,Rented,Married,1
