customer_id,age,gender,city,annual_income,visit_frequency,avg_purchase_value,online_activity_score,membership_years,discount_usage,monthly_spending,loyal_customer
CUST-15701,35,Female,Chicago,40144.58,7,75.13,81.0,3.4,0.73,630.16,1
CUST-15702,38,Female,Los Angeles,60881.27,4,195.01,43.5,1.4,0.36,861.7,0
CUST-15703,30,Female,Los Angeles,119331.5,10,265.16,,1.6,0.45,2663.92,0
CUST-15704,33,Female,Los Angeles,47436.14,8,113.94,56.3,1.7,0.44,937.43,0
CUST-15705,18,Female,Los Angeles,77163.96,10,130.27,60.5,0.5,0.48,1398.53,0
CUST-15706,49,Male,Los Angeles,59830.44,3,153.49,79.7,6.1,0.55,634.68,0
CUST-15707,41,Other,Los Angeles,99939.61,8,218.0,70.7,8.8,0.33,1936.77,1
CUST-15708,28,Female,Austin,71905.14,5,116.82,67.6,2.8,0.52,728.16,1
CUST-15709,60,Female,Boston,98462.03,10,164.38,89.9,12.6,0.44,1746.46,1
CUST-15710,39,Female,Houston,39080.9,11,101.21,95.3,8.3,0.65,1065.01,1
CUST-15711,25,Female,Austin,35893.01,5,104.86,62.9,1.7,0.6,518.23,0
CUST-15712,48,Male,Austin,71601.72,8,134.54,61.8,3.2,0.37,1151.84,1
CUST-15713,42,Male,Los Angeles,48820.13,7,68.32,69.3,8.9,0.41,594.31,1
CUST-15714,42,Female,Chicago,57754.24,13,135.26,60.2,6.9,0.6,1641.84,1
CUST-15715,32,Female,Austin,69838.98,11,58.58,75.7,5.4,0.49,753.97,1
CUST-15716,43,Male,Phoenix,90725.46,7,238.37,84.1,6.7,0.46,1821.56,1
CUST-15717,34,Female,Los Angeles,92322.88,10,129.54,65.7,5.1,0.35,1534.18,1
CUST-15718,44,Female,San Francisco,53958.33,8,74.58,96.0,9.3,0.61,671.11,1
CUST-15719,18,Male,Los Angeles,35145.46,3,74.23,63.2,0.5,0.61,266.2,0
CUST-15720,32,Female,Los Angeles,146305.55,11,152.84,62.3,3.4,,2085.0,1
CUST-15721,58,Female,Los Angeles,28238.23,10,52.84,86.4,7.3,0.71,511.96,1
CUST-15722,28,Male,Los Angeles,49687.59,8,96.98,76.8,3.4,0.62,848.62,1
CUST-15723,30,Female,New York,100984.97,14,231.66,85.5,3.8,0.49,3151.29,1
CUST-15724,32,Male,Seattle,153664.08,9,394.0,81.1,2.4,0.25,3831.06,1
CUST-15725,23,Male,Los Angeles,56666.09,5,119.99,80.5,1.2,0.58,665.45,0
CUST-15726,18,Male,New York,74144.86,3,104.73,68.3,0.5,0.48,493.44,0
CUST-15727,35,Female,New York,47220.85,6,92.84,78.9,0.7,0.57,615.14,0
CUST-15728,39,Male,Houston,54831.21,6,64.23,80.3,2.5,0.48,494.82,1
CUST-15729,37,Male,Austin,33531.25,7,89.01,51.3,2.3,0.55,577.87,0
CUST-15730,36,Female,New York,50259.86,10,109.09,86.1,6.4,0.49,1109.93,1
CUST-15731,38,Male,New York,107156.95,7,141.33,76.0,3.0,0.41,1216.07,0
CUST-15732,50,Female,Chicago,45798.28,6,70.14,52.5,7.2,0.56,484.71,1
CUST-15733,35,Female,Houston,81416.33,7,190.34,76.9,5.7,0.52,1358.18,1
CUST-15734,31,Other,Los Angeles,57699.76,4,65.77,66.8,1.7,0.55,424.32,0
CUST-15735,34,Female,Los Angeles,31424.46,5,73.94,53.6,1.2,0.55,362.5,0
CUST-15736,44,Male,Chicago,102024.96,17,180.98,88.3,9.9,0.52,3033.27,1
CUST-15737,54,Male,Los Angeles,32276.64,12,71.77,76.7,10.3,0.64,772.65,1
CUST-15738,30,Female,Boston,48118.78,5,146.66,66.2,1.3,0.46,754.38,0
CUST-15739,39,Female,New York,66188.04,9,172.53,86.8,7.0,0.6,1553.47,1
CUST-15740,42,Male,Los Angeles,103019.78,7,110.66,67.0,7.7,0.22,1042.74,1
CUST-15741,26,Female,Miami,39555.67,6,82.91,78.4,2.8,0.57,552.1,1
CUST-15742,38,Male,Seattle,42607.47,3,110.89,76.7,2.6,0.66,382.86,0
CUST-15743,20,Female,New York,79335.51,8,236.49,78.4,0.6,0.55,1919.02,0
CUST-15744,18,Female,Austin,53547.66,6,76.36,70.0,0.5,0.51,609.77,0
CUST-15745,42,Other,San Francisco,60040.64,8,164.77,63.2,4.1,0.4,1413.98,1
CUST-15746,33,Female,Los Angeles,69425.16,6,126.02,79.0,0.9,0.59,853.94,0
CUST-15747,40,Female,Chicago,31163.16,11,62.17,71.0,1.6,0.63,712.73,0
CUST-15748,37,Male,Los Angeles,26339.94,7,52.56,66.9,4.7,0.53,369.3,1
CUST-15749,26,Female,New York,213089.95,6,450.0,70.2,1.5,0.11,3289.26,1
CUST-15750,37,Female,Los Angeles,65634.38,10,107.71,77.3,0.5,,1122.87,0
CUST-15751,23,Female,Phoenix,53195.54,9,132.95,69.1,1.7,0.56,1192.23,0
CUST-15752,54,Female,Miami,34811.81,10,54.97,56.0,6.3,0.54,600.59,1
CUST-15753,21,Male,Chicago,89111.14,8,71.06,72.1,0.7,0.45,786.91,0
CUST-15754,35,Female,Los Angeles,47715.87,10,103.67,67.3,5.0,0.54,1061.13,0
CUST-15755,25,Female,Chicago,18000.0,7,28.52,57.8,1.5,0.7,176.01,0
CUST-15756,44,Male,Phoenix,36721.69,6,103.4,51.1,7.4,0.59,626.89,0
CUST-15757,34,Male,San Francisco,65891.56,5,127.04,64.5,0.6,0.56,744.73,0
CUST-15758,31,Female,Los Angeles,57223.51,5,135.55,69.1,0.5,0.65,715.46,0
CUST-15759,48,Male,Phoenix,44140.53,9,84.54,58.4,6.9,0.67,753.43,1
CUST-15760,38,Male,Chicago,41205.74,11,54.46,84.5,7.9,0.75,554.81,1
CUST-15761,44,Male,San Francisco,52350.24,10,134.41,79.5,3.2,0.57,1286.56,1
CUST-15762,26,Female,New York,63014.19,4,154.92,74.1,2.3,0.66,656.21,0
CUST-15763,21,Female,Los Angeles,27365.1,6,64.29,68.8,0.6,0.6,474.46,0
CUST-15764,39,Male,Chicago,21375.31,5,64.21,72.0,3.0,0.63,342.78,0
CUST-15765,34,Female,Seattle,71123.37,12,176.47,49.2,1.0,0.44,2131.35,1
CUST-15766,45,Female,Houston,54506.44,8,151.5,96.1,9.6,0.65,1208.48,1
CUST-15767,37,Male,Austin,92504.31,11,139.3,65.7,2.7,0.47,1608.54,0
CUST-15768,40,Male,New York,64364.78,10,123.5,63.9,2.4,0.64,1188.25,1
CUST-15769,18,Female,Chicago,31318.89,4,73.82,60.9,0.5,0.67,306.13,0
CUST-15770,60,Male,Chicago,21568.02,3,62.78,47.1,3.4,0.66,209.99,0
CUST-15771,36,Female,Phoenix,31242.71,7,61.6,56.1,2.1,0.47,489.42,0
CUST-15772,46,Male,Miami,63574.43,4,143.12,50.9,1.6,0.42,709.08,0
CUST-15773,27,Male,Seattle,139227.98,10,182.81,80.8,3.5,0.28,2113.59,1
CUST-15774,41,Female,San Francisco,77926.0,9,163.94,75.1,2.7,0.49,1508.91,1
CUST-15775,22,Male,Phoenix,26578.14,3,54.89,66.8,1.6,0.73,227.01,0
CUST-15776,43,Female,Boston,41871.52,5,109.31,72.0,2.2,0.56,609.21,0
CUST-15777,33,Male,Chicago,37213.88,4,73.02,76.6,0.6,0.66,303.3,0
CUST-15778,38,Male,Seattle,55279.05,7,73.32,95.1,7.2,0.79,629.13,1
CUST-15779,46,Male,Boston,113865.05,11,227.17,59.1,6.7,0.36,2629.39,1
CUST-15780,23,Male,Houston,93728.86,7,254.96,72.9,1.0,0.46,1842.03,1
CUST-15781,29,Male,San Francisco,69587.78,1,127.5,56.8,2.5,0.43,315.5,0
CUST-15782,43,Male,Chicago,62337.92,6,177.68,58.6,3.0,0.51,1047.53,0
CUST-15783,63,Female,New York,49085.83,4,73.26,68.4,9.7,0.56,401.05,1
CUST-15784,36,Female,Phoenix,20737.22,8,48.23,81.4,4.6,0.67,360.87,0
CUST-15785,45,Male,New York,178844.82,9,306.72,67.2,1.3,0.03,3305.32,1
CUST-15786,36,Female,Chicago,18000.0,7,21.25,94.9,6.6,0.64,136.92,1
CUST-15787,61,Male,Seattle,27044.08,6,32.68,59.9,7.2,0.63,234.03,1
CUST-15788,18,Male,New York,179567.69,4,406.47,55.7,0.5,0.08,2098.66,0
CUST-15789,39,Female,New York,73748.23,5,141.27,59.2,2.9,0.44,752.16,0
CUST-15790,18,Male,Phoenix,27769.18,7,25.56,50.8,0.5,0.68,288.02,0
CUST-15791,18,Female,Los Angeles,87650.6,4,174.72,82.6,0.5,0.66,853.35,0
CUST-15792,41,Male,Chicago,83727.0,4,208.51,65.2,5.4,0.46,988.24,1
CUST-15793,39,Female,Chicago,29215.29,9,87.46,61.0,8.0,0.6,691.95,1
CUST-15794,34,Female,New York,56032.21,12,58.75,65.4,4.3,0.6,747.12,1
CUST-15795,36,Male,New York,113349.08,9,247.73,73.7,5.0,0.44,2329.44,1
CUST-15796,75,Male,Boston,43211.79,10,104.24,68.2,4.1,0.63,1021.08,0
CUST-15797,34,Female,Los Angeles,71742.87,9,144.48,57.0,4.4,0.36,1412.41,1
CUST-15798,44,Female,Chicago,115982.69,10,189.98,66.2,4.4,0.33,2098.01,1
CUST-15799,30,Male,Austin,18016.94,4,32.75,69.1,4.4,0.67,127.99,0
CUST-15800,41,Male,Miami,43394.26,10,104.48,48.2,1.6,0.59,1070.78,1
CUST-15801,35,Male,New York,83359.89,9,235.34,75.2,2.3,0.5,2129.83,0
CUST-15802,33,Female,Houston,21008.49,4,46.55,55.9,0.9,0.65,204.12,0
CUST-15803,59,Female,San Francisco,58201.51,6,151.92,58.9,6.0,0.5,954.04,1
CUST-15804,52,Male,San Francisco,127863.88,2,191.93,67.6,2.4,0.41,687.8,0
CUST-15805,39,Male,Miami,36190.4,7,84.33,85.7,7.2,0.79,566.1,1
CUST-15806,18,Female,Chicago,27082.06,4,31.92,78.8,0.5,0.67,204.43,0
CUST-15807,33,Female,New York,128736.18,9,187.53,79.1,4.2,,1928.15,1
CUST-15808,70,Female,Chicago,71043.03,7,163.77,56.6,2.0,0.41,1239.43,0
CUST-15809,35,Male,Phoenix,47108.62,12,71.25,58.1,2.7,0.6,919.81,0
CUST-15810,51,Female,Phoenix,46418.05,10,107.56,62.8,12.7,0.61,1100.81,1
CUST-15811,55,Female,New York,122301.65,7,162.34,57.6,2.4,0.27,1394.78,1
CUST-15812,40,Male,New York,84742.18,9,130.15,73.5,5.1,0.45,1285.49,1
CUST-15813,27,Other,Austin,82299.17,9,211.41,39.7,1.6,0.35,1989.81,0
CUST-15814,18,Female,New York,51731.46,11,122.32,55.8,0.5,0.58,1336.87,0
CUST-15815,46,Female,Los Angeles,23886.88,9,39.82,62.2,3.6,0.65,355.08,0
CUST-15816,28,Female,Miami,70239.32,5,134.26,58.6,0.7,0.56,820.11,0
CUST-15817,40,Male,Chicago,98642.17,9,194.12,75.9,6.3,0.39,1844.99,1
CUST-15818,23,Male,New York,65370.32,7,110.51,77.4,1.0,0.64,833.41,1
CUST-15819,34,Male,Chicago,88669.25,3,244.02,63.5,4.4,0.26,946.79,1
CUST-15820,38,Female,Houston,43525.42,8,65.23,66.9,1.3,0.59,494.75,0
CUST-15821,41,Male,Chicago,54363.08,8,110.22,69.5,5.1,0.57,919.34,1
CUST-15822,24,Female,Boston,156144.31,12,264.46,63.9,1.2,,3568.08,1
CUST-15823,52,Male,Los Angeles,53852.38,7,83.59,86.1,7.5,0.71,640.03,1
CUST-15824,30,Female,San Francisco,63652.1,5,139.34,79.1,4.2,0.53,829.32,1
CUST-15825,18,Female,New York,28713.27,6,69.43,64.0,0.5,0.64,416.89,0
CUST-15826,36,Female,Chicago,80324.24,7,87.99,80.9,5.5,0.42,791.71,1
CUST-15827,38,Female,San Francisco,53186.06,7,156.5,84.2,6.3,0.62,1043.11,1
CUST-15828,39,Other,Los Angeles,67062.11,13,107.53,74.8,4.7,0.46,1406.12,1
CUST-15829,54,Male,Phoenix,41652.64,9,92.04,75.1,1.9,0.69,813.22,1
CUST-15830,35,Male,New York,58524.94,11,118.49,71.0,4.7,0.54,1327.54,1
CUST-15831,36,Male,New York,68957.1,6,123.61,62.3,1.5,0.43,971.05,0
CUST-15832,24,Female,Houston,50426.92,8,73.36,46.9,1.0,0.54,693.53,0
CUST-15833,47,Male,San Francisco,136558.96,13,278.39,76.4,8.4,0.31,3770.47,1
CUST-15834,40,Female,New York,156406.01,6,261.42,60.7,6.0,0.2,1961.69,1
CUST-15835,32,Male,Boston,90010.27,8,217.39,48.4,2.1,0.39,1883.28,0
CUST-15836,18,Female,Los Angeles,117658.3,6,275.67,74.6,0.5,0.36,1929.01,0
CUST-15837,55,Female,New York,112103.56,16,295.75,81.9,13.9,0.36,4673.7,1
CUST-15838,23,Female,Los Angeles,79783.26,9,149.29,60.8,1.3,0.45,1416.02,1
CUST-15839,30,Female,New York,151399.31,11,259.47,,3.4,0.17,3188.93,1
CUST-15840,42,Male,New York,38019.99,8,40.44,48.0,3.0,0.64,415.59,1
CUST-15841,23,Male,Miami,36551.43,9,108.24,93.1,2.0,0.75,924.57,1
CUST-15842,20,Female,Houston,34141.06,7,65.67,98.8,0.6,0.63,433.55,1
CUST-15843,18,Male,Chicago,48927.56,3,59.99,65.7,0.5,0.45,279.53,0
CUST-15844,46,Female,Austin,83973.82,11,175.85,77.5,10.4,0.68,1817.96,1
CUST-15845,31,Female,Chicago,32572.98,12,81.2,79.2,3.9,0.68,848.75,1
CUST-15846,73,Female,New York,94042.7,13,215.58,76.5,12.3,0.45,2764.0,1
CUST-15847,26,Male,Los Angeles,46454.63,6,84.69,61.6,1.7,0.63,580.97,0
CUST-15848,26,Female,Los Angeles,52377.37,5,79.39,65.4,3.0,0.54,489.85,0
CUST-15849,31,Male,Houston,56892.26,8,130.04,73.6,4.0,0.55,1060.3,1
CUST-15850,40,Male,Los Angeles,144406.28,5,185.87,68.9,3.2,0.15,1264.46,0
CUST-15851,32,Male,Houston,36045.35,6,98.28,64.8,0.7,0.69,560.01,0
CUST-15852,45,Male,San Francisco,72869.51,8,147.38,63.7,6.1,0.57,1214.29,1
CUST-15853,26,Male,Miami,30019.25,11,33.27,63.4,2.8,0.55,398.97,1
CUST-15854,21,Male,San Francisco,52865.08,8,124.06,53.4,1.1,0.44,1078.66,0
CUST-15855,18,Female,Los Angeles,36173.83,8,92.53,100.0,0.5,0.72,701.7,0
CUST-15856,18,Male,New York,82660.5,14,199.54,84.6,0.5,0.55,2690.71,1
CUST-15857,31,Female,Houston,63663.14,12,136.45,82.0,2.5,,1623.71,1
CUST-15858,34,Male,New York,103118.0,9,137.86,73.2,4.1,0.38,1443.92,1
CUST-15859,30,Male,New York,50175.38,9,62.41,64.2,3.4,0.59,571.02,0
CUST-15860,52,Female,Houston,66348.62,5,115.75,56.2,4.9,0.48,702.16,1
CUST-15861,52,Female,Los Angeles,65927.57,8,110.88,98.3,9.6,0.71,961.06,1
CUST-15862,33,Male,San Francisco,73688.05,6,83.31,69.8,3.7,0.47,599.84,0
CUST-15863,18,Male,Los Angeles,33491.62,6,54.2,80.6,0.5,0.64,409.67,0
CUST-15864,31,Male,Austin,64340.01,7,127.23,68.4,3.6,0.43,1071.22,0
CUST-15865,30,Male,San Francisco,83195.67,9,161.33,72.9,3.1,0.46,1476.25,1
CUST-15866,30,Female,New York,76954.44,8,88.94,65.7,1.2,0.3,839.34,0
CUST-15867,29,Female,Houston,62864.2,10,96.87,81.5,3.9,0.5,1056.76,1
CUST-15868,30,Male,Houston,72838.83,14,105.95,50.1,1.5,0.4,1560.21,0
CUST-15869,33,Female,San Francisco,43803.13,5,81.03,73.1,4.6,0.47,443.84,0
CUST-15870,30,Male,Houston,46182.61,7,97.67,64.2,1.3,0.52,777.31,0
CUST-15871,40,Female,Houston,66608.7,6,84.21,82.5,6.0,0.67,595.11,1
CUST-15872,42,Female,Chicago,49741.39,8,107.62,86.7,8.7,0.7,805.86,1
CUST-15873,27,Female,Los Angeles,100656.97,8,282.86,72.3,0.5,0.43,2309.41,1
CUST-15874,53,Female,Boston,68010.05,11,118.35,96.7,13.7,0.64,1345.64,1
CUST-15875,26,Female,Los Angeles,23442.38,5,56.24,73.3,0.6,0.71,278.4,0
CUST-15876,18,Male,New York,111281.58,7,166.76,63.1,0.5,0.45,1382.56,0
CUST-15877,42,Female,New York,68978.7,9,142.88,94.1,8.3,0.58,1256.82,1
CUST-15878,28,Male,Seattle,27953.23,7,59.4,87.3,3.0,0.8,466.38,0
CUST-15879,41,Male,Phoenix,42980.19,7,60.47,62.9,1.4,0.62,440.3,0
CUST-15880,18,Female,Miami,27296.79,8,72.8,67.3,0.5,0.63,561.14,0
CUST-15881,54,Male,Miami,75002.17,9,238.14,86.9,9.8,0.53,2141.86,1
CUST-15882,46,Female,Miami,50553.44,6,82.58,48.3,1.7,0.49,535.96,0
CUST-15883,19,Female,Houston,32429.83,9,73.28,61.7,0.5,0.63,641.45,0
CUST-15884,20,Female,New York,109702.63,3,212.67,59.8,0.6,0.32,894.67,1
CUST-15885,58,Female,New York,91983.77,6,139.58,50.1,4.5,0.36,1066.22,0
CUST-15886,29,Male,Houston,45744.39,4,126.19,77.7,3.7,0.59,544.64,1
CUST-15887,27,Other,Chicago,30515.54,7,84.31,84.9,2.8,0.76,596.83,0
CUST-15888,18,Male,Houston,33774.79,8,83.55,58.8,0.5,0.57,651.13,0
CUST-15889,33,Female,Houston,33522.69,8,37.8,68.7,5.4,0.73,341.96,0
CUST-15890,35,Female,Phoenix,70819.39,2,127.34,76.6,5.9,,500.59,1
CUST-15891,46,Female,New York,31560.32,4,100.44,64.7,2.9,0.59,430.39,0
CUST-15892,21,Female,New York,71431.0,7,136.01,77.0,1.1,0.48,1106.63,0
CUST-15893,19,Female,San Francisco,66925.15,4,144.87,68.7,0.5,0.56,717.03,0
CUST-15894,43,Male,New York,122746.2,6,317.61,59.3,4.6,0.31,2159.12,1
CUST-15895,50,Male,Phoenix,54776.02,9,165.47,100.0,12.5,0.62,1427.75,1
CUST-15896,19,Male,Houston,67259.39,7,111.87,63.8,0.5,0.63,815.86,0
CUST-15897,50,Female,Austin,45827.07,12,80.69,61.8,4.5,0.6,867.62,1
CUST-15898,38,Female,Seattle,36594.18,4,44.65,75.7,5.4,0.65,218.41,0
CUST-15899,51,Female,Chicago,48341.81,6,105.24,71.2,7.3,0.48,721.33,1
CUST-15900,37,Female,Phoenix,71913.6,6,196.48,66.8,1.3,0.53,1213.64,0
CUST-15901,18,Female,New York,107747.94,5,218.95,66.8,0.5,0.24,1289.7,1
CUST-15902,36,Male,Chicago,45866.78,9,57.92,76.8,6.0,,543.47,1
CUST-15903,50,Male,San Francisco,49320.76,8,81.38,99.8,10.1,0.7,762.01,1
CUST-15904,27,Male,Phoenix,28747.32,6,77.84,54.5,2.2,0.59,496.2,0
CUST-15905,33,Female,Houston,48069.03,7,121.85,60.2,1.7,0.49,933.99,0
CUST-15906,35,Male,New York,78306.05,9,117.81,78.5,6.1,,1115.27,1
CUST-15907,18,Female,Miami,107506.06,11,293.47,69.8,0.5,0.31,3340.08,1
CUST-15908,58,Female,Los Angeles,66265.68,8,103.92,49.7,0.8,0.36,989.33,0
CUST-15909,27,Male,Miami,69953.76,5,108.47,80.6,3.5,0.43,759.89,1
CUST-15910,44,Male,Phoenix,33004.71,7,60.73,71.6,9.0,0.62,472.59,1
CUST-15911,36,Male,Chicago,58083.72,4,94.36,76.0,4.7,0.58,530.62,0
CUST-15912,53,Male,New York,78444.28,6,179.59,52.4,0.7,0.44,1196.27,0
CUST-15913,42,Female,Los Angeles,58075.36,9,83.95,67.0,2.6,0.54,810.89,0
CUST-15914,35,Male,Seattle,66985.68,12,124.39,87.5,3.3,0.51,1550.25,1
CUST-15915,27,Female,Miami,54820.31,5,59.91,70.1,2.4,0.67,445.0,0
CUST-15916,47,Female,Houston,65462.0,10,90.98,79.8,8.4,0.45,1019.46,1
CUST-15917,18,Male,Chicago,102063.37,4,231.75,77.7,0.5,0.27,1177.02,0
CUST-15918,45,Female,Phoenix,18000.0,9,67.41,65.8,6.2,0.51,567.54,1
CUST-15919,24,Female,Chicago,99275.98,7,264.92,89.4,1.7,0.4,1965.07,1
CUST-15920,53,Female,Phoenix,20727.89,9,41.92,97.2,11.5,0.85,357.44,1
CUST-15921,39,Male,Los Angeles,72703.39,9,129.31,67.4,6.2,0.5,1233.71,1
CUST-15922,45,Male,Seattle,219906.57,10,450.0,85.5,10.3,0.0,4800.0,1
CUST-15923,38,Male,San Francisco,74250.67,8,142.96,63.2,7.1,0.5,1198.68,1
CUST-15924,18,Male,Los Angeles,68170.79,10,117.31,89.3,0.5,0.59,1172.37,1
CUST-15925,27,Female,Seattle,57989.29,5,108.61,72.8,3.4,0.7,671.44,0
CUST-15926,46,Female,Houston,71850.14,4,116.73,68.2,2.7,0.6,619.43,0
CUST-15927,39,Female,New York,87658.94,11,226.31,91.9,8.3,0.59,2364.73,1
CUST-15928,52,Male,New York,52160.51,9,139.08,77.1,9.7,0.4,1324.58,1
CUST-15929,42,Male,San Francisco,71631.89,10,101.97,82.3,6.2,0.47,1187.3,1
CUST-15930,26,Female,Seattle,38712.79,4,90.61,63.7,1.4,0.5,435.01,0
CUST-15931,28,Male,Miami,48495.97,13,70.38,71.2,1.0,0.67,1030.07,1
CUST-15932,39,Male,Phoenix,39535.46,7,98.94,64.3,1.5,0.53,675.94,0
CUST-15933,18,Female,New York,78305.65,10,180.9,60.6,0.5,0.57,1828.55,1
CUST-15934,58,Male,New York,51284.7,7,88.34,71.8,6.8,0.49,617.09,1
CUST-15935,43,Female,Los Angeles,55968.6,9,130.95,84.5,5.8,0.65,1136.06,1
CUST-15936,52,Male,Seattle,68018.16,10,217.79,89.8,12.7,0.47,2078.85,1
CUST-15937,19,Female,Austin,61977.02,6,122.55,22.4,0.5,0.49,778.24,0
CUST-15938,52,Female,Los Angeles,71460.76,12,202.73,77.8,10.5,0.59,2270.05,1
CUST-15939,64,Male,Miami,47175.17,8,62.1,53.6,7.3,0.48,576.42,1
CUST-15940,22,Female,Houston,34730.03,2,82.77,83.5,0.7,0.68,182.28,0
CUST-15941,47,Female,New York,76201.87,11,102.51,97.0,10.0,0.57,1187.77,1
CUST-15942,38,Female,Houston,47064.67,5,74.75,83.9,5.6,0.66,474.48,1
CUST-15943,19,Male,Miami,85907.77,6,187.04,74.5,0.5,0.46,1283.78,0
CUST-15944,43,Female,Los Angeles,110761.3,6,312.18,67.9,5.6,0.43,2032.03,1
CUST-15945,48,Male,Boston,32737.66,12,101.52,74.8,10.3,0.6,1138.58,1
CUST-15946,30,Female,Los Angeles,84824.46,6,111.21,63.2,0.8,0.29,829.62,0
CUST-15947,51,Female,New York,110081.54,10,288.67,69.3,5.8,0.37,2971.35,1
CUST-15948,18,Female,New York,37316.43,7,97.94,36.4,0.5,0.49,687.14,0
CUST-15949,20,Female,Seattle,90479.62,6,106.94,91.8,0.8,0.6,769.02,0
CUST-15950,39,Male,Chicago,89033.47,6,171.29,76.5,6.6,0.5,1141.37,1
CUST-15951,38,Male,Miami,32012.55,7,77.79,72.3,2.8,0.73,542.65,0
CUST-15952,29,Female,Houston,45731.19,10,68.37,71.1,2.5,0.6,723.77,1
CUST-15953,47,Female,Houston,56492.7,14,123.11,84.5,8.7,0.54,1657.07,1
CUST-15954,44,Male,Miami,68455.26,6,144.69,52.5,2.0,0.4,1032.93,0
CUST-15955,48,Male,Chicago,34702.62,10,78.33,77.5,7.3,0.5,820.84,1
CUST-15956,36,Female,Miami,91785.54,7,125.77,87.7,5.3,0.45,1085.73,1
CUST-15957,45,Female,New York,26514.06,8,43.03,77.1,9.3,0.69,333.17,1
CUST-15958,32,Male,Phoenix,94514.85,5,200.18,,1.1,0.59,1115.97,0
CUST-15959,62,Male,San Francisco,99868.14,16,233.2,66.9,5.3,0.37,3663.72,1
CUST-15960,28,Female,Boston,47640.37,8,51.52,61.3,2.4,0.56,544.83,0
CUST-15961,63,Female,Los Angeles,95986.69,9,230.29,100.0,10.7,0.33,2138.39,1
CUST-15962,38,Female,Phoenix,28875.25,8,77.8,63.4,6.0,0.62,611.99,1
CUST-15963,21,Male,Chicago,60250.02,7,104.86,84.7,0.7,0.62,805.8,1
CUST-15964,54,Female,Chicago,64089.93,5,123.9,67.4,0.7,0.55,759.26,0
CUST-15965,39,Female,New York,82303.75,11,131.64,66.1,6.0,0.47,1585.52,1
CUST-15966,48,Male,New York,48061.94,10,50.53,72.2,11.0,0.48,593.85,1
CUST-15967,52,Female,Seattle,52844.29,6,67.06,75.5,10.9,0.54,519.06,1
CUST-15968,42,Female,San Francisco,80809.08,11,117.72,73.9,6.2,0.49,1383.19,1
CUST-15969,30,Male,Chicago,39553.85,7,110.95,80.1,4.7,0.62,794.17,1
CUST-15970,49,Female,Miami,58949.3,8,140.58,64.7,5.7,0.48,1145.7,0
CUST-15971,38,Female,New York,53800.69,7,111.08,49.9,4.4,0.34,932.9,1
CUST-15972,46,Female,Phoenix,80389.55,2,208.07,,0.6,0.43,618.95,0
CUST-15973,18,Female,Seattle,147928.75,9,384.45,59.4,0.5,0.08,3821.37,1
CUST-15974,43,Male,Seattle,58361.49,14,121.17,56.7,6.0,0.53,1598.56,1
CUST-15975,30,Male,Chicago,90122.0,11,192.3,65.5,2.2,0.32,2227.1,1
CUST-15976,57,Female,San Francisco,68208.19,7,140.07,45.4,1.1,0.36,1143.6,0
CUST-15977,45,Female,Chicago,35616.87,8,47.16,72.6,4.2,0.65,408.95,0
CUST-15978,40,Male,Seattle,54736.43,7,79.48,65.1,0.5,0.46,674.27,0
CUST-15979,43,Female,Houston,53717.36,13,97.96,75.6,3.6,0.56,1267.2,1
CUST-15980,26,Male,Miami,21062.04,6,32.64,87.9,3.1,0.74,238.85,1
CUST-15981,57,Female,New York,100000.75,10,134.61,60.3,2.7,0.17,1540.13,1
CUST-15982,61,Male,Phoenix,50901.61,9,100.37,73.3,8.4,0.75,886.38,1
CUST-15983,42,Male,Houston,84878.72,3,162.93,59.7,2.2,,696.09,0
CUST-15984,57,Female,Phoenix,66085.74,9,130.66,74.9,11.9,0.47,1228.88,1
CUST-15985,31,Female,San Francisco,80534.94,7,207.32,60.0,3.1,0.33,1540.35,1
CUST-15986,28,Female,Boston,54415.49,7,138.31,74.8,1.2,0.46,1012.61,1
CUST-15987,38,Female,Miami,110209.41,10,217.25,48.5,7.0,0.2,2427.76,1
CUST-15988,43,Female,Los Angeles,184369.7,7,433.04,68.4,7.9,,3517.18,1
CUST-15989,33,Female,Miami,43439.83,11,42.46,84.4,5.7,0.73,510.6,0
CUST-15990,44,Female,New York,123161.44,8,239.46,39.4,0.5,0.14,2223.48,1
CUST-15991,41,Female,Phoenix,34243.93,7,68.15,76.2,4.5,0.65,502.63,1
CUST-15992,26,Male,Seattle,50478.39,9,124.6,56.1,3.2,0.46,1170.42,0
CUST-15993,44,Female,New York,60293.65,11,101.21,77.0,8.5,0.35,1169.3,1
CUST-15994,48,Male,Seattle,95366.71,8,133.12,74.7,10.1,0.51,1201.23,1
CUST-15995,40,Female,Miami,30069.0,8,69.02,84.7,5.7,0.7,510.6,1
CUST-15996,51,Male,Houston,111713.05,16,284.68,89.6,9.6,0.46,4317.15,1
CUST-15997,23,Female,Los Angeles,99578.15,10,122.38,64.8,1.7,0.41,1411.58,0
CUST-15998,43,Female,Chicago,79185.44,5,145.79,46.3,1.4,0.49,906.27,0
CUST-15999,23,Other,Austin,51451.91,4,73.32,66.4,1.5,0.72,384.28,0
CUST-16000,24,Female,Los Angeles,94325.4,12,156.97,62.2,2.0,0.49,1917.75,1
CUST-16001,30,Female,Houston,18000.0,8,41.54,60.4,0.7,0.65,322.56,0
