loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,disbursement_date,collateral_type,collateral_value,loan_purpose,origination_channel
LN-209102,CUST-109102,Auto Loan,26433.81,11.96,84,2021-11-24,Vehicle,31619.79,Used Car,DSA / Direct Selling Agent
LN-209103,CUST-109103,Home Loan,177479.95,8.46,300,2022-07-02,Residential Property,213127.31,Home Purchase,Digital Portal
LN-209104,CUST-109104,Auto Loan,15855.78,7.8,48,2021-01-15,Vehicle,19322.26,Used Car,Digital Portal
LN-209105,CUST-109105,Auto Loan,53658.05,11.58,72,2023-09-11,Vehicle,68533.05,Used Car,Digital Portal
LN-209106,CUST-109106,Personal Loan,14210.85,13.83,48,2022-12-28,None,0.0,Wedding/Travel,Branch Network
LN-209107,CUST-109107,Education Loan,32418.81,8.59,60,2023-09-13,Third Party Guarantee,32418.81,Domestic Degree,Digital Portal
LN-209108,CUST-109108,Auto Loan,26336.01,10.72,36,2022-02-28,Vehicle,33231.1,New Car,DSA / Direct Selling Agent
LN-209109,CUST-109109,Personal Loan,22864.13,12.28,36,2021-05-02,None,,Wedding/Travel,Mobile App
LN-209110,CUST-109110,Personal Loan,14560.43,21.11,48,2021-07-28,None,0.0,Wedding/Travel,Mobile App
LN-209111,CUST-109111,Auto Loan,26144.66,11.68,72,2022-11-28,Vehicle,30740.33,New Car,Digital Portal
LN-209112,CUST-109112,Home Loan,159732.9,8.74,180,2022-09-21,Residential Property,202251.42,Home Construction,Digital Portal
LN-209113,CUST-109113,Personal Loan,25739.36,17.11,36,2023-12-22,None,0.0,Debt Consolidation,DSA / Direct Selling Agent
LN-209114,CUST-109114,Home Loan,139356.34,8.25,360,2023-02-24,Residential Property,167316.86,Home Purchase,DSA / Direct Selling Agent
LN-209115,CUST-109115,Business Loan,122874.83,14.17,24,2021-07-19,None,0.0,Equipment Purchase,Branch Network
LN-209116,CUST-109116,Auto Loan,22257.15,7.62,60,2021-04-30,Vehicle,26835.16,New Car,Branch Network
LN-209117,CUST-109117,Personal Loan,25635.84,14.57,48,2023-07-24,None,0.0,Medical Emergency,DSA / Direct Selling Agent
LN-209118,CUST-109118,Home Loan,65384.75,8.87,240,2021-06-24,Residential Property,91508.78,Home Construction,DSA / Direct Selling Agent
LN-209119,CUST-109119,Home Loan,65185.72,7.99,240,2021-01-23,Residential Property,90418.12,Home Construction,DSA / Direct Selling Agent
LN-209120,CUST-109120,Business Loan,70389.13,12.21,48,2023-05-13,Equipment,90581.98,Business Expansion,Branch Network
LN-209121,CUST-109121,Auto Loan,34575.73,10.1,48,2021-12-23,Vehicle,38268.1,New Car,Digital Portal
LN-209122,CUST-109122,Education Loan,44053.4,8.95,120,2021-06-30,None,,Domestic Degree,Mobile App
LN-209123,CUST-109123,Business Loan,85313.17,15.4,36,2023-10-12,Equipment,96231.5,Working Capital,Branch Network
LN-209124,CUST-109124,Personal Loan,25009.34,17.53,60,2021-08-11,None,0.0,Wedding/Travel,Branch Network
LN-209125,CUST-109125,Home Loan,301669.91,8.28,240,2023-03-24,Residential Property,379019.96,Refinancing,Digital Portal
LN-209126,CUST-109126,Personal Loan,6215.75,15.89,24,2022-09-06,None,0.0,Medical Emergency,Tele-Sales
LN-209127,CUST-109127,Business Loan,82595.22,11.2,36,2022-01-11,Inventory,113697.95,Working Capital,Digital Portal
LN-209128,CUST-109128,Home Loan,113641.08,6.72,300,2022-09-20,Residential Property,145278.1,Refinancing,Branch Network
LN-209129,CUST-109129,Business Loan,139150.66,11.41,48,2023-10-11,None,0.0,Equipment Purchase,Digital Portal
LN-209130,CUST-109130,Auto Loan,20008.17,13.0,60,2023-08-25,Vehicle,21852.74,Commercial Vehicle,Digital Portal
LN-209131,CUST-109131,Personal Loan,8019.88,13.34,36,2023-08-18,None,0.0,Debt Consolidation,Digital Portal
LN-209132,CUST-109132,Auto Loan,26406.7,9.06,48,2022-03-30,Vehicle,33165.96,Commercial Vehicle,Tele-Sales
LN-209133,CUST-109133,Personal Loan,25656.56,13.99,36,2023-09-25,None,0.0,Home Improvement,Digital Portal
LN-209134,CUST-109134,Home Loan,347156.68,6.82,240,2023-04-08,Residential Property,555245.58,Home Purchase,Digital Portal
LN-209135,CUST-109135,Personal Loan,7413.55,16.85,12,2021-11-27,None,0.0,Home Improvement,Mobile App
LN-209136,CUST-109136,Auto Loan,50443.13,8.83,48,2022-02-25,Vehicle,55440.52,Commercial Vehicle,Digital Portal
LN-209137,CUST-109137,Personal Loan,9585.01,15.53,36,2021-07-10,None,0.0,Medical Emergency,Branch Network
LN-209138,CUST-109138,Personal Loan,5922.88,16.77,24,2022-08-06,None,,Medical Emergency,Mobile App
LN-209139,CUST-109139,Auto Loan,42152.75,10.28,36,2021-01-31,Vehicle,48474.39,New Car,Digital Portal
LN-209140,CUST-109140,Home Loan,159420.58,6.9,300,2022-07-03,Residential Property,227724.21,Home Construction,Digital Portal
LN-209141,CUST-109141,Personal Loan,3611.09,17.57,48,2022-11-24,None,,Home Improvement,Digital Portal
LN-209142,CUST-109142,Education Loan,27589.34,11.83,60,2022-02-26,None,0.0,Higher Studies Abroad,Digital Portal
LN-209143,CUST-109143,Home Loan,97191.34,10.3,300,2023-10-21,Residential Property,143229.41,Home Construction,Branch Network
LN-209144,CUST-109144,Personal Loan,2616.35,19.69,48,2021-09-22,None,0.0,Home Improvement,DSA / Direct Selling Agent
LN-209145,CUST-109145,Home Loan,287599.97,7.23,240,2022-06-08,Residential Property,389571.51,Refinancing,Digital Portal
LN-209146,CUST-109146,Personal Loan,10195.87,21.78,12,2023-10-07,None,0.0,Debt Consolidation,Digital Portal
LN-209147,CUST-109147,Home Loan,171506.8,8.26,240,2023-05-20,Residential Property,261498.72,Home Construction,DSA / Direct Selling Agent
LN-209148,CUST-109148,Auto Loan,11336.74,9.54,72,2021-03-09,Vehicle,12245.46,Commercial Vehicle,Branch Network
LN-209149,CUST-109149,Home Loan,185450.84,7.54,180,2023-04-26,Residential Property,286121.52,Home Construction,Branch Network
LN-209150,CUST-109150,Personal Loan,22530.31,14.86,12,2023-03-24,None,,Home Improvement,Mobile App
LN-209151,CUST-109151,Personal Loan,16410.15,17.3,60,2021-02-08,None,0.0,Wedding/Travel,Mobile App
LN-209152,CUST-109152,Home Loan,217605.32,6.19,360,2023-08-18,Residential Property,305990.95,Home Purchase,Digital Portal
LN-209153,CUST-109153,Personal Loan,26080.91,16.27,36,2022-09-01,None,0.0,Home Improvement,Digital Portal
LN-209154,CUST-109154,Personal Loan,14814.27,19.19,60,2023-07-25,None,0.0,Home Improvement,DSA / Direct Selling Agent
LN-209155,CUST-109155,Business Loan,163659.31,12.25,36,2023-10-05,Equipment,190370.09,Business Expansion,Digital Portal
LN-209156,CUST-109156,Home Loan,100421.16,8.73,300,2021-01-01,Residential Property,152513.86,Home Purchase,Digital Portal
LN-209157,CUST-109157,Auto Loan,15895.96,7.03,48,2021-10-05,Vehicle,17825.74,Commercial Vehicle,Digital Portal
LN-209158,CUST-109158,Education Loan,61569.72,10.29,48,2022-08-28,Third Party Guarantee,61569.72,Higher Studies Abroad,Mobile App
LN-209159,CUST-109159,Home Loan,202883.01,6.29,240,2023-08-21,Residential Property,316818.38,Refinancing,Branch Network
LN-209160,CUST-109160,Personal Loan,38506.41,16.21,36,2023-02-24,None,0.0,Medical Emergency,Mobile App
LN-209161,CUST-109161,Home Loan,212683.0,6.97,180,2021-12-03,Residential Property,294752.88,Home Purchase,Digital Portal
LN-209162,CUST-109162,Home Loan,241780.39,6.96,240,2022-01-04,Residential Property,311663.44,Refinancing,DSA / Direct Selling Agent
LN-209163,CUST-109163,Business Loan,70033.05,11.52,24,2022-12-26,Equipment,94585.94,Equipment Purchase,Branch Network
LN-209164,CUST-109164,Personal Loan,7559.37,16.13,24,2023-05-14,None,0.0,Home Improvement,Digital Portal
LN-209165,CUST-109165,Home Loan,347551.97,8.62,360,2023-10-03,Residential Property,553341.08,Refinancing,Digital Portal
LN-209166,CUST-109166,Personal Loan,12096.97,12.6,60,2023-02-26,None,0.0,Wedding/Travel,Digital Portal
LN-209167,CUST-109167,Auto Loan,16523.08,9.16,72,2023-07-14,Vehicle,18708.41,Used Car,Tele-Sales
LN-209168,CUST-109168,Auto Loan,16263.18,10.05,60,2022-12-28,Vehicle,18944.61,New Car,Digital Portal
LN-209169,CUST-109169,Business Loan,69149.34,15.4,60,2022-12-05,Commercial Property,84622.87,Equipment Purchase,Mobile App
LN-209170,CUST-109170,Auto Loan,48425.38,8.08,84,2022-01-22,Vehicle,58284.85,New Car,Branch Network
LN-209171,CUST-109171,Home Loan,246089.17,7.28,240,2021-01-03,Residential Property,378284.75,Refinancing,Mobile App
LN-209172,CUST-109172,Auto Loan,20671.08,11.2,84,2022-09-16,Vehicle,23108.63,Commercial Vehicle,Digital Portal
LN-209173,CUST-109173,Business Loan,56320.88,11.52,24,2022-10-10,Commercial Property,78957.31,Working Capital,Digital Portal
LN-209174,CUST-109174,Home Loan,96233.43,8.31,240,2022-02-18,Residential Property,149847.89,Home Purchase,Branch Network
LN-209175,CUST-109175,Auto Loan,49962.43,11.8,60,2022-08-12,Vehicle,59598.43,Used Car,Mobile App
LN-209176,CUST-109176,Home Loan,71786.2,7.77,240,2021-04-17,Residential Property,98807.03,Refinancing,Digital Portal
LN-209177,CUST-109177,Auto Loan,29644.28,10.63,36,2021-12-13,Vehicle,32179.49,Commercial Vehicle,Mobile App
LN-209178,CUST-109178,Auto Loan,15097.77,8.18,36,2022-03-28,Vehicle,18857.82,Used Car,Digital Portal
LN-209179,CUST-109179,Personal Loan,12364.31,13.87,48,2022-07-22,None,0.0,Debt Consolidation,DSA / Direct Selling Agent
LN-209180,CUST-109180,Home Loan,176197.68,7.88,300,2023-01-27,Residential Property,280629.91,Home Purchase,Mobile App
LN-209181,CUST-109181,Auto Loan,38085.15,9.78,48,2023-07-25,Vehicle,42279.53,New Car,Digital Portal
LN-209182,CUST-109182,Personal Loan,3516.06,19.71,36,2023-06-28,None,,Home Improvement,Branch Network
LN-209183,CUST-109183,Business Loan,62525.92,12.16,60,2021-08-22,None,0.0,Working Capital,Branch Network
LN-209184,CUST-109184,Home Loan,533861.88,5.82,300,2022-05-16,Residential Property,666723.94,Home Construction,Digital Portal
LN-209185,CUST-109185,Personal Loan,2287.91,21.09,24,2023-11-18,None,0.0,Wedding/Travel,Branch Network
LN-209186,CUST-109186,Business Loan,33571.84,13.74,24,2022-07-03,Commercial Property,42453.17,Business Expansion,Digital Portal
LN-209187,CUST-109187,Auto Loan,39632.53,10.09,72,2023-01-11,Vehicle,42668.28,New Car,Digital Portal
LN-209188,CUST-109188,Auto Loan,22823.57,8.18,36,2021-08-26,Vehicle,28392.8,New Car,Digital Portal
LN-209189,CUST-109189,Personal Loan,16473.04,20.33,60,2022-05-23,None,0.0,Wedding/Travel,Digital Portal
LN-209190,CUST-109190,Auto Loan,41455.99,10.69,84,2021-10-21,Vehicle,44370.52,New Car,Branch Network
LN-209191,CUST-109191,Education Loan,13722.59,8.86,48,2023-02-27,Third Party Guarantee,13722.59,Higher Studies Abroad,DSA / Direct Selling Agent
LN-209192,CUST-109192,Home Loan,145738.98,9.22,360,2021-02-11,Residential Property,204580.92,Refinancing,Tele-Sales
LN-209193,CUST-109193,Education Loan,16816.25,9.12,48,2023-02-19,Third Party Guarantee,16816.25,Higher Studies Abroad,Digital Portal
LN-209194,CUST-109194,Personal Loan,8351.87,15.77,12,2021-04-04,None,0.0,Home Improvement,Digital Portal
LN-209195,CUST-109195,Personal Loan,9655.2,13.61,48,2021-02-28,None,0.0,Medical Emergency,Digital Portal
LN-209196,CUST-109196,Home Loan,109488.76,8.26,300,2021-04-08,Residential Property,169524.6,Refinancing,Mobile App
LN-209197,CUST-109197,Personal Loan,21149.1,21.34,60,2023-11-08,None,0.0,Medical Emergency,Digital Portal
LN-209198,CUST-109198,Personal Loan,10354.04,21.69,24,2023-05-05,None,0.0,Wedding/Travel,DSA / Direct Selling Agent
LN-209199,CUST-109199,Education Loan,47092.16,10.62,84,2021-04-10,Third Party Guarantee,47092.16,Higher Studies Abroad,Digital Portal
LN-209200,CUST-109200,Home Loan,322279.9,8.51,360,2022-12-25,Residential Property,416720.06,Home Purchase,Digital Portal
LN-209201,CUST-109201,Personal Loan,16825.85,14.95,60,2022-11-16,None,0.0,Debt Consolidation,DSA / Direct Selling Agent
LN-209202,CUST-109202,Auto Loan,27934.26,11.28,60,2023-11-17,Vehicle,35187.29,New Car,Digital Portal
LN-209203,CUST-109203,Personal Loan,4492.84,15.69,36,2022-08-20,None,0.0,Debt Consolidation,Digital Portal
LN-209204,CUST-109204,Home Loan,184790.74,7.33,360,2023-05-08,Residential Property,261111.14,Refinancing,Digital Portal
LN-209205,CUST-109205,Auto Loan,38225.34,10.6,48,2022-12-10,Vehicle,43006.59,New Car,Branch Network
LN-209206,CUST-109206,Personal Loan,27454.9,17.73,48,2022-04-02,None,0.0,Debt Consolidation,Digital Portal
LN-209207,CUST-109207,Auto Loan,36582.11,8.19,36,2021-05-18,Vehicle,44067.32,New Car,Digital Portal
LN-209208,CUST-109208,Home Loan,239148.56,5.5,180,2023-05-08,Residential Property,329383.5,Home Construction,Branch Network
LN-209209,CUST-109209,Personal Loan,5609.8,15.65,12,2023-10-18,None,0.0,Home Improvement,Digital Portal
LN-209210,CUST-109210,Home Loan,197168.12,8.47,360,2021-10-18,Residential Property,261114.27,Refinancing,Digital Portal
LN-209211,CUST-109211,Personal Loan,36731.84,19.07,12,2021-08-24,None,0.0,Home Improvement,Digital Portal
LN-209212,CUST-109212,Home Loan,289284.84,7.53,180,2021-05-12,Residential Property,406374.46,Refinancing,Digital Portal
LN-209213,CUST-109213,Home Loan,219312.71,6.65,300,2023-10-24,Residential Property,285493.51,Home Construction,Branch Network
LN-209214,CUST-109214,Auto Loan,7199.54,9.17,60,2023-08-04,Vehicle,8456.7,Used Car,Digital Portal
LN-209215,CUST-109215,Home Loan,146154.12,8.3,360,2021-01-20,Residential Property,225279.43,Refinancing,Mobile App
LN-209216,CUST-109216,Business Loan,63597.83,14.61,24,2021-06-12,None,0.0,Working Capital,Branch Network
LN-209217,CUST-109217,Home Loan,231731.35,7.57,300,2022-08-14,Residential Property,366333.22,Home Construction,Digital Portal
LN-209218,CUST-109218,Auto Loan,24454.23,7.75,84,2021-01-16,Vehicle,25851.65,Used Car,Mobile App
LN-209219,CUST-109219,Home Loan,129583.24,7.61,360,2022-10-22,Residential Property,168084.16,Home Construction,Digital Portal
LN-209220,CUST-109220,Personal Loan,4799.37,20.11,60,2022-04-25,None,,Debt Consolidation,Branch Network
LN-209221,CUST-109221,Personal Loan,9899.34,15.33,12,2022-05-08,None,0.0,Wedding/Travel,DSA / Direct Selling Agent
LN-209222,CUST-109222,Auto Loan,32509.45,13.03,72,2022-04-13,Vehicle,34853.0,New Car,Mobile App
LN-209223,CUST-109223,Auto Loan,34057.79,11.1,72,2021-01-26,Vehicle,43057.01,Commercial Vehicle,Branch Network
LN-209224,CUST-109224,Auto Loan,55835.36,8.21,72,2023-02-07,Vehicle,64484.16,New Car,Branch Network
LN-209225,CUST-109225,Personal Loan,31603.19,20.17,12,2021-04-10,None,0.0,Medical Emergency,Branch Network
LN-209226,CUST-109226,Personal Loan,14726.68,12.64,60,2021-08-08,None,0.0,Medical Emergency,Branch Network
LN-209227,CUST-109227,Business Loan,167720.92,14.88,36,2021-05-30,Inventory,222711.81,Business Expansion,Branch Network
LN-209228,CUST-109228,Personal Loan,17519.22,19.07,48,2022-07-12,None,0.0,Debt Consolidation,Digital Portal
LN-209229,CUST-109229,Business Loan,48129.66,11.84,60,2022-08-19,None,0.0,Working Capital,Digital Portal
LN-209230,CUST-109230,Personal Loan,29322.57,20.78,24,2021-12-11,None,,Debt Consolidation,DSA / Direct Selling Agent
LN-209231,CUST-109231,Home Loan,159281.91,8.57,300,2021-07-05,Residential Property,225257.28,Refinancing,Mobile App
LN-209232,CUST-109232,Home Loan,376791.22,8.23,240,2023-06-21,Residential Property,565464.03,Home Construction,Branch Network
LN-209233,CUST-109233,Home Loan,351042.61,7.33,360,2023-12-13,Residential Property,497102.48,Home Purchase,Digital Portal
LN-209234,CUST-109234,Home Loan,219181.88,8.05,180,2022-10-16,Residential Property,268677.34,Home Purchase,DSA / Direct Selling Agent
LN-209235,CUST-109235,Auto Loan,31552.25,10.25,48,2023-01-05,Vehicle,33205.6,New Car,DSA / Direct Selling Agent
LN-209236,CUST-109236,Personal Loan,4755.26,16.18,48,2022-05-11,None,0.0,Wedding/Travel,Digital Portal
LN-209237,CUST-109237,Education Loan,63647.41,11.19,48,2021-07-15,Third Party Guarantee,63647.41,Domestic Degree,Mobile App
LN-209238,CUST-109238,Personal Loan,11137.11,15.25,12,2023-02-20,None,0.0,Debt Consolidation,DSA / Direct Selling Agent
LN-209239,CUST-109239,Personal Loan,19653.85,17.28,60,2023-06-16,None,0.0,Medical Emergency,Branch Network
LN-209240,CUST-109240,Personal Loan,16770.48,14.86,48,2023-10-04,None,,Medical Emergency,Mobile App
LN-209241,CUST-109241,Personal Loan,9746.42,19.15,12,2021-08-13,None,0.0,Medical Emergency,Mobile App
LN-209242,CUST-109242,Home Loan,155075.72,8.0,300,2023-05-21,Residential Property,219006.05,Refinancing,DSA / Direct Selling Agent
LN-209243,CUST-109243,Personal Loan,7924.03,18.1,48,2022-02-08,None,0.0,Medical Emergency,Digital Portal
LN-209244,CUST-109244,Business Loan,51395.91,17.58,60,2023-04-13,Commercial Property,65898.12,Equipment Purchase,Branch Network
LN-209245,CUST-109245,Home Loan,228078.59,7.22,300,2021-08-13,Residential Property,358846.92,Home Purchase,DSA / Direct Selling Agent
LN-209246,CUST-109246,Home Loan,253705.58,7.43,300,2021-11-29,Residential Property,376226.7,Refinancing,Digital Portal
LN-209247,CUST-109247,Home Loan,114448.8,8.3,180,2021-07-06,Residential Property,168084.78,Home Construction,Branch Network
LN-209248,CUST-109248,Personal Loan,8115.57,14.39,24,2022-12-29,None,0.0,Home Improvement,Digital Portal
LN-209249,CUST-109249,Personal Loan,18399.37,15.41,60,2023-10-22,None,0.0,Home Improvement,Digital Portal
LN-209250,CUST-109250,Home Loan,224871.61,7.01,240,2023-09-29,Residential Property,293728.43,Refinancing,DSA / Direct Selling Agent
LN-209251,CUST-109251,Auto Loan,59567.98,11.07,84,2023-05-19,Vehicle,70481.73,Used Car,Digital Portal
LN-209252,CUST-109252,Personal Loan,38554.53,17.34,12,2023-04-15,None,0.0,Medical Emergency,Digital Portal
LN-209253,CUST-109253,Business Loan,68300.82,16.53,36,2023-08-11,None,0.0,Working Capital,Branch Network
LN-209254,CUST-109254,Home Loan,275271.04,8.16,300,2023-01-12,Residential Property,426743.92,Home Purchase,Digital Portal
LN-209255,CUST-109255,Education Loan,15560.87,10.6,84,2022-11-18,Third Party Guarantee,15560.87,Professional Certification,Branch Network
LN-209256,CUST-109256,Home Loan,412931.94,8.3,180,2022-02-25,Residential Property,650055.45,Home Construction,Digital Portal
LN-209257,CUST-109257,Home Loan,236425.09,6.86,360,2023-06-10,Residential Property,348710.73,Home Purchase,Branch Network
LN-209258,CUST-109258,Personal Loan,34105.34,21.16,24,2023-07-13,None,0.0,Debt Consolidation,Mobile App
LN-209259,CUST-109259,Business Loan,58907.48,16.36,36,2021-06-03,Commercial Property,76616.27,Equipment Purchase,Digital Portal
LN-209260,CUST-109260,Personal Loan,14314.93,20.06,36,2021-12-16,None,0.0,Home Improvement,Branch Network
LN-209261,CUST-109261,Personal Loan,13482.55,19.99,24,2021-09-20,None,,Medical Emergency,DSA / Direct Selling Agent
LN-209262,CUST-109262,Business Loan,221970.66,10.57,48,2022-11-19,Inventory,329254.76,Business Expansion,Branch Network
LN-209263,CUST-109263,Personal Loan,6763.8,16.35,24,2023-01-25,None,0.0,Medical Emergency,Digital Portal
LN-209264,CUST-109264,Personal Loan,15906.34,20.13,60,2022-07-10,None,0.0,Medical Emergency,Mobile App
LN-209265,CUST-109265,Business Loan,154253.88,13.34,48,2021-10-24,None,0.0,Business Expansion,DSA / Direct Selling Agent
LN-209266,CUST-109266,Personal Loan,15950.01,18.07,36,2021-03-22,None,0.0,Medical Emergency,DSA / Direct Selling Agent
LN-209267,CUST-109267,Personal Loan,4466.44,20.03,36,2022-03-02,None,0.0,Home Improvement,Mobile App
LN-209268,CUST-109268,Personal Loan,9030.6,18.63,48,2021-07-06,None,0.0,Debt Consolidation,Digital Portal
LN-209269,CUST-109269,Business Loan,129589.85,14.12,24,2023-10-12,Equipment,169849.44,Business Expansion,Mobile App
LN-209270,CUST-109270,Business Loan,130635.16,13.33,48,2021-03-03,Inventory,144916.46,Working Capital,Tele-Sales
LN-209271,CUST-109271,Home Loan,284017.32,7.03,360,2023-06-19,Residential Property,437550.98,Home Construction,Digital Portal
LN-209272,CUST-109272,Education Loan,9340.49,12.23,120,2022-04-18,Third Party Guarantee,9340.49,Domestic Degree,Digital Portal
LN-209273,CUST-109273,Business Loan,64046.48,15.78,36,2022-08-26,Commercial Property,74646.54,Business Expansion,Branch Network
LN-209274,CUST-109274,Business Loan,75178.93,15.76,36,2021-05-16,Commercial Property,92332.43,Business Expansion,Digital Portal
