repayment_id,loan_id,customer_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date
REP-306228,LN-206228,CUST-106228,28,28,42860.47,32049.96,10810.51,2024-11-27,0,Current,0,
REP-306229,LN-206229,CUST-106229,24,24,24345.06,18858.14,5486.92,2024-08-20,0,Current,0,
REP-306230,LN-206230,CUST-106230,28,28,60341.7,45990.23,14351.47,2024-12-16,0,Current,0,
REP-306231,LN-206231,CUST-106231,24,24,51807.15,41207.52,10599.63,2024-12-11,0,Current,0,
REP-306232,LN-206232,CUST-106232,21,21,16467.91,13492.89,2975.02,2024-12-01,0,Current,0,
REP-306233,LN-206233,CUST-106233,23,22,17488.65,12245.81,5242.84,2024-11-04,21,1-30 DPD (SMA-0),0,
REP-306234,LN-206234,CUST-106234,47,46,45554.18,36963.59,8590.59,2024-10-23,2,1-30 DPD (SMA-0),0,
REP-306235,LN-206235,CUST-106235,23,11,8792.95,6232.88,2560.07,2023-12-02,410,90+ DPD (NPA / Default),1,2024-03-01
REP-306236,LN-206236,CUST-106236,16,16,29915.04,23179.2,6735.84,2024-12-04,0,Current,0,
REP-306237,LN-206237,CUST-106237,24,24,6982.15,4945.06,2037.09,2024-12-15,0,Current,0,
REP-306238,LN-206238,CUST-106238,20,17,22018.53,16292.58,5725.95,2024-09-12,89,61-90 DPD (SMA-2),0,
REP-306239,LN-206239,CUST-106239,12,12,3853.83,2750.13,1103.7,2023-02-02,0,Current,0,
REP-306240,LN-206240,CUST-106240,13,13,10548.49,7798.12,2750.37,2024-12-15,0,Current,0,
REP-306241,LN-206241,CUST-106241,23,23,77300.02,52967.32,24332.7,2024-12-09,0,Current,0,
REP-306242,LN-206242,CUST-106242,39,39,42379.72,33408.8,8970.92,2024-11-16,0,Current,0,
REP-306243,LN-206243,CUST-106243,24,13,60936.23,44381.52,16554.71,2022-10-31,233,90+ DPD (NPA / Default),1,2023-01-29
REP-306244,LN-206244,CUST-106244,40,40,22978.49,15872.88,7105.61,2024-12-06,0,Current,0,
REP-306245,LN-206245,CUST-106245,31,31,27585.88,19606.95,7978.93,2024-12-08,0,Current,0,
REP-306246,LN-206246,CUST-106246,12,11,30304.89,23055.62,7249.27,2022-06-26,17,1-30 DPD (SMA-0),0,
REP-306247,LN-206247,CUST-106247,21,21,10283.38,8014.67,2268.71,2024-12-16,0,Current,0,
REP-306248,LN-206248,CUST-106248,36,36,29853.82,22984.25,6869.57,2023-12-27,0,Current,0,
REP-306249,LN-206249,CUST-106249,36,36,31802.04,24981.41,6820.63,2024-10-03,0,Current,0,
REP-306250,LN-206250,CUST-106250,45,44,29280.5,21196.78,8083.72,2024-10-26,6,1-30 DPD (SMA-0),0,
REP-306251,LN-206251,CUST-106251,24,24,30935.47,24775.07,6160.4,2023-12-25,0,Current,0,
REP-306252,LN-206252,CUST-106252,47,46,12873.98,9966.7,2907.28,2024-10-21,22,1-30 DPD (SMA-0),0,
REP-306253,LN-206253,CUST-106253,25,25,65820.58,53515.5,12305.08,2024-11-25,0,Current,0,
REP-306254,LN-206254,CUST-106254,35,35,15150.24,11292.97,3857.27,2024-12-09,0,Current,0,
REP-306255,LN-206255,CUST-106255,34,31,3721.05,2795.93,925.12,2024-08-23,83,61-90 DPD (SMA-2),0,
REP-306256,LN-206256,CUST-106256,31,31,33266.84,25184.79,8082.05,2024-11-17,0,Current,0,
REP-306257,LN-206257,CUST-106257,17,17,7359.14,5912.8,1446.34,2024-12-13,0,Current,0,
REP-306258,LN-206258,CUST-106258,12,10,4131.26,2954.77,1176.49,2022-05-19,59,31-60 DPD (SMA-1),0,
REP-306259,LN-206259,CUST-106259,12,10,13843.23,9909.09,3934.14,2024-07-09,55,31-60 DPD (SMA-1),0,
REP-306260,LN-206260,CUST-106260,15,15,7690.83,6187.73,1503.1,2024-12-08,0,Current,0,
REP-306261,LN-206261,CUST-106261,23,22,3190.93,2248.88,942.05,2024-11-19,5,1-30 DPD (SMA-0),0,
REP-306262,LN-206262,CUST-106262,14,13,1403.09,977.78,425.31,2024-11-23,3,1-30 DPD (SMA-0),0,
REP-306263,LN-206263,CUST-106263,12,12,12921.15,9719.76,3201.39,2022-03-07,0,Current,0,
REP-306264,LN-206264,CUST-106264,33,31,9980.76,6956.47,3024.29,2024-10-14,34,31-60 DPD (SMA-1),0,
REP-306265,LN-206265,CUST-106265,36,36,32114.09,23094.59,9019.5,2024-03-15,0,Current,0,
REP-306266,LN-206266,CUST-106266,47,47,14782.24,11400.44,3381.8,2024-11-19,0,Current,0,
REP-306267,LN-206267,CUST-106267,12,12,35035.9,27167.37,7868.53,2024-11-28,0,Current,0,
REP-306268,LN-206268,CUST-106268,24,15,9348.87,6484.22,2864.65,2022-11-18,472,90+ DPD (NPA / Default),1,2023-02-16
REP-306269,LN-206269,CUST-106269,42,41,8799.01,6750.15,2048.86,2024-10-14,4,1-30 DPD (SMA-0),0,
REP-306270,LN-206270,CUST-106270,43,43,53509.43,41657.29,11852.14,2024-11-12,0,Current,0,
REP-306271,LN-206271,CUST-106271,26,26,32383.43,25068.36,7315.07,2024-12-09,0,Current,0,
REP-306272,LN-206272,CUST-106272,28,25,19994.5,15637.35,4357.15,2024-08-25,69,61-90 DPD (SMA-2),0,
REP-306273,LN-206273,CUST-106273,36,36,9478.83,7729.65,1749.18,2024-03-10,0,Current,0,
REP-306274,LN-206274,CUST-106274,27,27,20081.66,14639.96,5441.7,2024-11-24,0,Current,0,
REP-306275,LN-206275,CUST-106275,36,35,30564.84,24916.36,5648.48,2024-11-13,7,1-30 DPD (SMA-0),0,
REP-306276,LN-206276,CUST-106276,22,20,10736.12,7924.69,2811.43,2024-10-04,54,31-60 DPD (SMA-1),0,
REP-306277,LN-206277,CUST-106277,36,36,26679.08,20106.74,6572.34,2024-01-13,0,Current,0,
REP-306278,LN-206278,CUST-106278,38,38,138396.7,97509.77,40886.93,2024-12-05,0,Current,0,
REP-306279,LN-206279,CUST-106279,28,28,12955.17,10294.93,2660.24,2024-12-10,0,Current,0,
REP-306280,LN-206280,CUST-106280,12,12,19333.66,14447.1,4886.56,2023-05-01,0,Current,0,
REP-306281,LN-206281,CUST-106281,12,11,12490.42,8961.54,3528.88,2023-01-07,30,1-30 DPD (SMA-0),0,
REP-306282,LN-206282,CUST-106282,12,12,2285.18,1664.19,620.99,2024-12-16,0,Current,0,
REP-306283,LN-206283,CUST-106283,20,20,11286.48,9130.78,2155.7,2024-11-30,0,Current,0,
REP-306284,LN-206284,CUST-106284,28,27,18239.6,13909.12,4330.48,2024-11-10,19,1-30 DPD (SMA-0),0,
REP-306285,LN-206285,CUST-106285,31,31,21490.95,16300.05,5190.9,2024-12-09,0,Current,0,
REP-306286,LN-206286,CUST-106286,36,35,33968.23,25233.72,8734.51,2023-11-24,24,1-30 DPD (SMA-0),0,
REP-306287,LN-206287,CUST-106287,19,18,16561.41,12235.91,4325.5,2024-11-04,16,1-30 DPD (SMA-0),0,
REP-306288,LN-206288,CUST-106288,24,24,19271.0,15442.75,3828.25,2023-03-01,0,Current,0,
REP-306289,LN-206289,CUST-106289,22,19,25367.16,19087.6,6279.56,2024-09-09,79,61-90 DPD (SMA-2),0,
REP-306290,LN-206290,CUST-106290,12,12,16952.38,13525.66,3426.72,2024-07-20,0,Current,0,
REP-306291,LN-206291,CUST-106291,37,37,62694.31,45562.8,17131.51,2024-11-30,0,Current,0,
REP-306292,LN-206292,CUST-106292,38,38,17166.45,12785.61,4380.84,2024-11-28,0,Current,0,
REP-306293,LN-206293,CUST-106293,16,16,31122.1,24267.8,6854.3,2024-12-18,0,Current,0,
REP-306294,LN-206294,CUST-106294,23,23,17708.61,14015.66,3692.95,2024-11-22,0,Current,0,
REP-306295,LN-206295,CUST-106295,33,33,28347.27,19799.29,8547.98,2024-12-07,0,Current,0,
REP-306296,LN-206296,CUST-106296,42,42,53509.08,37944.84,15564.24,2024-11-25,0,Current,0,
REP-306297,LN-206297,CUST-106297,39,38,69521.7,47796.49,21725.21,2024-11-12,5,1-30 DPD (SMA-0),0,
REP-306298,LN-206298,CUST-106298,35,35,18211.21,12456.36,5754.85,2024-12-05,0,Current,0,
REP-306299,LN-206299,CUST-106299,45,45,72451.86,54553.62,17898.24,2024-11-26,0,Current,0,
REP-306300,LN-206300,CUST-106300,28,28,43705.65,35457.38,8248.27,2024-11-20,0,Current,0,
REP-306301,LN-206301,CUST-106301,20,19,22041.12,15678.15,6362.97,2024-11-11,20,1-30 DPD (SMA-0),0,
REP-306302,LN-206302,CUST-106302,23,22,26729.15,21513.5,5215.65,2024-11-06,22,1-30 DPD (SMA-0),0,
REP-306303,LN-206303,CUST-106303,15,12,6382.12,4834.81,1547.31,2024-09-21,83,61-90 DPD (SMA-2),0,
REP-306304,LN-206304,CUST-106304,42,42,58347.08,39973.51,18373.57,2024-12-09,0,Current,0,
REP-306305,LN-206305,CUST-106305,12,11,4776.38,3877.32,899.06,2024-01-18,28,1-30 DPD (SMA-0),0,
REP-306306,LN-206306,CUST-106306,19,18,20003.07,14961.39,5041.68,2024-11-04,30,1-30 DPD (SMA-0),0,
REP-306307,LN-206307,CUST-106307,26,24,9371.04,7047.1,2323.94,2024-10-07,43,31-60 DPD (SMA-1),0,
REP-306308,LN-206308,CUST-106308,36,35,70747.07,49656.31,21090.76,2024-10-20,14,1-30 DPD (SMA-0),0,
REP-306309,LN-206309,CUST-106309,23,21,3347.47,2285.14,1062.33,2024-09-27,42,31-60 DPD (SMA-1),0,
REP-306310,LN-206310,CUST-106310,24,23,5686.08,4071.66,1614.42,2024-11-10,11,1-30 DPD (SMA-0),0,
REP-306311,LN-206311,CUST-106311,28,27,18437.05,14877.74,3559.31,2024-10-22,2,1-30 DPD (SMA-0),0,
REP-306312,LN-206312,CUST-106312,43,43,68354.95,55721.86,12633.09,2024-11-29,0,Current,0,
REP-306313,LN-206313,CUST-106313,20,3,257.82,206.9,50.92,2023-07-24,267,90+ DPD (NPA / Default),1,2023-10-22
REP-306314,LN-206314,CUST-106314,29,29,27179.09,19410.96,7768.13,2024-12-14,0,Current,0,
REP-306315,LN-206315,CUST-106315,34,34,100117.03,69980.8,30136.23,2024-12-01,0,Current,0,
REP-306316,LN-206316,CUST-106316,23,23,19705.04,14609.65,5095.39,2024-11-30,0,Current,0,
REP-306317,LN-206317,CUST-106317,14,13,15900.09,12033.56,3866.53,2024-11-09,2,1-30 DPD (SMA-0),0,
REP-306318,LN-206318,CUST-106318,12,4,1451.84,1003.87,447.97,2023-11-03,369,90+ DPD (NPA / Default),1,2024-02-01
REP-306319,LN-206319,CUST-106319,43,41,10774.13,8171.4,2602.73,2024-10-07,43,31-60 DPD (SMA-1),0,
REP-306320,LN-206320,CUST-106320,30,29,2701.03,2027.73,673.3,2024-10-31,18,1-30 DPD (SMA-0),0,
REP-306321,LN-206321,CUST-106321,41,39,57935.96,45787.76,12148.2,2024-10-07,36,31-60 DPD (SMA-1),0,
REP-306322,LN-206322,CUST-106322,35,35,79977.19,64629.92,15347.27,2024-12-12,0,Current,0,
REP-306323,LN-206323,CUST-106323,44,44,80449.56,55396.14,25053.42,2024-12-04,0,Current,0,
REP-306324,LN-206324,CUST-106324,26,24,18197.48,13157.24,5040.24,2024-10-03,52,31-60 DPD (SMA-1),0,
REP-306325,LN-206325,CUST-106325,12,10,4305.2,3114.98,1190.22,2022-11-18,57,31-60 DPD (SMA-1),0,
REP-306326,LN-206326,CUST-106326,26,25,13088.88,10059.35,3029.53,2024-10-28,28,1-30 DPD (SMA-0),0,
REP-306327,LN-206327,CUST-106327,17,16,26030.5,17844.53,8185.97,2024-11-04,23,1-30 DPD (SMA-0),0,
REP-306328,LN-206328,CUST-106328,20,19,11440.98,8942.93,2498.05,2024-11-05,12,1-30 DPD (SMA-0),0,
REP-306329,LN-206329,CUST-106329,32,32,12397.45,9999.07,2398.38,2024-11-27,0,Current,0,
REP-306330,LN-206330,CUST-106330,41,41,128042.42,90559.46,37482.96,2024-11-29,0,Current,0,
REP-306331,LN-206331,CUST-106331,28,25,8098.61,6075.13,2023.48,2024-08-24,76,61-90 DPD (SMA-2),0,
REP-306332,LN-206332,CUST-106332,31,30,14677.69,11423.01,3254.68,2024-10-21,19,1-30 DPD (SMA-0),0,
REP-306333,LN-206333,CUST-106333,14,12,2847.96,2268.2,579.76,2024-10-14,43,31-60 DPD (SMA-1),0,
REP-306334,LN-206334,CUST-106334,13,10,4176.98,3044.38,1132.6,2024-09-25,86,61-90 DPD (SMA-2),0,
REP-306335,LN-206335,CUST-106335,14,12,10331.73,7592.15,2739.58,2024-10-05,60,31-60 DPD (SMA-1),0,
REP-306336,LN-206336,CUST-106336,44,44,102339.14,83091.04,19248.1,2024-12-05,0,Current,0,
REP-306337,LN-206337,CUST-106337,20,20,14952.19,10827.95,4124.24,2024-12-13,0,Current,0,
REP-306338,LN-206338,CUST-106338,37,36,20878.45,15380.84,5497.61,2024-10-22,8,1-30 DPD (SMA-0),0,
REP-306339,LN-206339,CUST-106339,19,19,8405.74,6573.1,1832.64,2024-12-02,0,Current,0,
REP-306340,LN-206340,CUST-106340,27,27,9330.18,7267.7,2062.48,2024-12-09,0,Current,0,
REP-306341,LN-206341,CUST-106341,43,43,151884.05,117436.12,34447.93,2024-12-05,0,Current,0,
REP-306342,LN-206342,CUST-106342,19,18,72729.39,56365.51,16363.88,2024-11-14,14,1-30 DPD (SMA-0),0,
REP-306343,LN-206343,CUST-106343,24,9,35335.89,26870.54,8465.35,2023-04-13,188,90+ DPD (NPA / Default),1,2023-07-12
REP-306344,LN-206344,CUST-106344,34,33,7518.49,5478.91,2039.58,2024-10-27,10,1-30 DPD (SMA-0),0,
REP-306345,LN-206345,CUST-106345,24,24,17025.21,12338.59,4686.62,2023-07-10,0,Current,0,
REP-306346,LN-206346,CUST-106346,40,40,17337.17,13926.15,3411.02,2024-12-13,0,Current,0,
REP-306347,LN-206347,CUST-106347,24,21,13812.76,10853.21,2959.55,2024-09-01,67,61-90 DPD (SMA-2),0,
REP-306348,LN-206348,CUST-106348,20,20,7326.12,5404.11,1922.01,2024-12-19,0,Current,0,
REP-306349,LN-206349,CUST-106349,30,16,6345.37,4653.39,1691.98,2023-10-10,332,90+ DPD (NPA / Default),1,2024-01-08
REP-306350,LN-206350,CUST-106350,24,23,18113.6,13356.75,4756.85,2023-03-12,24,1-30 DPD (SMA-0),0,
REP-306351,LN-206351,CUST-106351,15,14,16423.05,11221.99,5201.06,2024-10-30,26,1-30 DPD (SMA-0),0,
REP-306352,LN-206352,CUST-106352,29,3,2765.22,2255.18,510.04,2022-10-08,163,90+ DPD (NPA / Default),1,2023-01-06
REP-306353,LN-206353,CUST-106353,36,34,12697.43,10196.45,2500.98,2023-11-17,47,31-60 DPD (SMA-1),0,
REP-306354,LN-206354,CUST-106354,24,23,26957.3,19125.17,7832.13,2023-06-25,29,1-30 DPD (SMA-0),0,
REP-306355,LN-206355,CUST-106355,32,31,73008.81,52157.28,20851.53,2024-10-21,14,1-30 DPD (SMA-0),0,
REP-306356,LN-206356,CUST-106356,18,18,3187.08,2305.28,881.8,2024-12-07,0,Current,0,
REP-306357,LN-206357,CUST-106357,25,25,42191.63,33236.87,8954.76,2024-12-02,0,Current,0,
REP-306358,LN-206358,CUST-106358,24,23,12650.14,8679.77,3970.37,2023-01-24,19,1-30 DPD (SMA-0),0,
REP-306359,LN-206359,CUST-106359,23,22,7870.79,6416.61,1454.18,2024-11-15,21,1-30 DPD (SMA-0),0,
REP-306360,LN-206360,CUST-106360,36,33,18161.29,13952.5,4208.79,2024-04-27,74,61-90 DPD (SMA-2),0,
REP-306361,LN-206361,CUST-106361,12,11,3056.48,2400.67,655.81,2023-02-13,28,1-30 DPD (SMA-0),0,
REP-306362,LN-206362,CUST-106362,46,44,21750.26,16111.79,5638.47,2024-10-03,53,31-60 DPD (SMA-1),0,
REP-306363,LN-206363,CUST-106363,12,12,6840.88,5577.86,1263.02,2024-12-16,0,Current,0,
REP-306364,LN-206364,CUST-106364,22,21,17065.15,13070.26,3994.89,2024-10-27,3,1-30 DPD (SMA-0),0,
REP-306365,LN-206365,CUST-106365,36,36,23408.5,16796.6,6611.9,2024-11-27,0,Current,0,
REP-306366,LN-206366,CUST-106366,36,36,52756.29,37898.4,14857.89,2024-12-15,0,Current,0,
REP-306367,LN-206367,CUST-106367,18,18,15221.55,12123.29,3098.26,2024-12-11,0,Current,0,
REP-306368,LN-206368,CUST-106368,24,23,18839.29,14653.74,4185.55,2024-08-12,20,1-30 DPD (SMA-0),0,
REP-306369,LN-206369,CUST-106369,25,25,115633.38,79526.57,36106.81,2024-12-14,0,Current,0,
REP-306370,LN-206370,CUST-106370,32,19,3626.52,2582.51,1044.01,2023-11-05,484,90+ DPD (NPA / Default),1,2024-02-03
REP-306371,LN-206371,CUST-106371,12,10,30265.14,21623.84,8641.3,2023-10-25,36,31-60 DPD (SMA-1),0,
REP-306372,LN-206372,CUST-106372,15,15,13029.32,9204.61,3824.71,2024-12-12,0,Current,0,
REP-306373,LN-206373,CUST-106373,13,11,13587.06,10497.25,3089.81,2024-10-05,58,31-60 DPD (SMA-1),0,
REP-306374,LN-206374,CUST-106374,43,43,72368.64,57986.41,14382.23,2024-11-12,0,Current,0,
REP-306375,LN-206375,CUST-106375,12,12,13016.3,9345.92,3670.38,2022-02-19,0,Current,0,
REP-306376,LN-206376,CUST-106376,31,31,41037.01,31073.42,9963.59,2024-12-14,0,Current,0,
REP-306377,LN-206377,CUST-106377,28,27,52330.23,42159.89,10170.34,2024-11-04,19,1-30 DPD (SMA-0),0,
REP-306378,LN-206378,CUST-106378,15,14,6800.39,4787.16,2013.23,2024-11-19,26,1-30 DPD (SMA-0),0,
REP-306379,LN-206379,CUST-106379,12,10,4137.17,3119.24,1017.93,2022-07-01,45,31-60 DPD (SMA-1),0,
REP-306380,LN-206380,CUST-106380,34,34,32677.16,23703.98,8973.18,2024-11-17,0,Current,0,
REP-306381,LN-206381,CUST-106381,29,28,16636.43,12335.21,4301.22,2024-11-10,24,1-30 DPD (SMA-0),0,
REP-306382,LN-206382,CUST-106382,24,24,12379.92,9275.67,3104.25,2024-07-24,0,Current,0,
REP-306383,LN-206383,CUST-106383,47,46,39256.39,28689.81,10566.58,2024-10-26,21,1-30 DPD (SMA-0),0,
REP-306384,LN-206384,CUST-106384,27,27,18942.08,13752.11,5189.97,2024-11-30,0,Current,0,
REP-306385,LN-206385,CUST-106385,23,23,29316.6,23315.83,6000.77,2024-12-16,0,Current,0,
REP-306386,LN-206386,CUST-106386,30,27,2740.05,2069.55,670.5,2024-09-02,73,61-90 DPD (SMA-2),0,
REP-306387,LN-206387,CUST-106387,41,39,28616.63,22264.56,6352.07,2024-09-17,54,31-60 DPD (SMA-1),0,
REP-306388,LN-206388,CUST-106388,29,29,49901.31,36797.92,13103.39,2024-12-05,0,Current,0,
REP-306389,LN-206389,CUST-106389,33,31,196053.97,152302.3,43751.67,2024-09-29,31,31-60 DPD (SMA-1),0,
REP-306390,LN-206390,CUST-106390,36,36,54242.83,41028.54,13214.29,2024-10-21,0,Current,0,
REP-306391,LN-206391,CUST-106391,45,45,75889.34,55731.3,20158.04,2024-11-28,0,Current,0,
REP-306392,LN-206392,CUST-106392,21,21,12993.37,10528.91,2464.46,2024-11-28,0,Current,0,
REP-306393,LN-206393,CUST-106393,37,37,48456.9,38514.68,9942.22,2024-12-12,0,Current,0,
REP-306394,LN-206394,CUST-106394,28,26,16435.8,13085.53,3350.27,2024-10-07,46,31-60 DPD (SMA-1),0,
REP-306395,LN-206395,CUST-106395,26,25,13498.64,9999.34,3499.3,2024-11-09,26,1-30 DPD (SMA-0),0,
REP-306396,LN-206396,CUST-106396,38,36,9183.0,6729.27,2453.73,2024-09-15,55,31-60 DPD (SMA-1),0,
REP-306397,LN-206397,CUST-106397,33,31,26987.12,21100.36,5886.76,2024-09-18,47,31-60 DPD (SMA-1),0,
REP-306398,LN-206398,CUST-106398,24,22,10460.77,7635.81,2824.96,2024-07-13,33,31-60 DPD (SMA-1),0,
REP-306399,LN-206399,CUST-106399,45,44,44729.18,32020.53,12708.65,2024-10-18,9,1-30 DPD (SMA-0),0,
REP-306400,LN-206400,CUST-106400,13,13,13688.73,10171.51,3517.22,2024-12-04,0,Current,0,
REP-306401,LN-206401,CUST-106401,19,18,8337.59,6379.93,1957.66,2024-10-27,30,1-30 DPD (SMA-0),0,
REP-306402,LN-206402,CUST-106402,12,3,4520.22,3351.31,1168.91,2021-11-08,416,90+ DPD (NPA / Default),1,2022-02-06
REP-306403,LN-206403,CUST-106403,44,43,66669.68,48841.81,17827.87,2024-11-09,17,1-30 DPD (SMA-0),0,
REP-306404,LN-206404,CUST-106404,24,24,48934.95,35247.72,13687.23,2023-08-21,0,Current,0,
REP-306405,LN-206405,CUST-106405,20,20,8633.94,6309.16,2324.78,2024-12-12,0,Current,0,
REP-306406,LN-206406,CUST-106406,44,44,65742.17,51762.19,13979.98,2024-11-16,0,Current,0,
REP-306407,LN-206407,CUST-106407,36,36,56597.68,42418.28,14179.4,2024-11-24,0,Current,0,
REP-306408,LN-206408,CUST-106408,16,16,8276.36,5726.53,2549.83,2024-12-13,0,Current,0,
REP-306409,LN-206409,CUST-106409,23,20,7151.32,5213.0,1938.32,2024-09-02,67,61-90 DPD (SMA-2),0,
REP-306410,LN-206410,CUST-106410,15,12,45636.07,32604.55,13031.52,2024-09-20,69,61-90 DPD (SMA-2),0,
REP-306411,LN-206411,CUST-106411,12,12,7321.93,5733.73,1588.2,2024-11-29,0,Current,0,
REP-306412,LN-206412,CUST-106412,41,40,49780.27,40615.04,9165.23,2024-10-17,3,1-30 DPD (SMA-0),0,
REP-306413,LN-206413,CUST-106413,18,18,38302.93,29439.47,8863.46,2024-12-03,0,Current,0,
REP-306414,LN-206414,CUST-106414,19,19,45915.18,33819.61,12095.57,2024-12-17,0,Current,0,
REP-306415,LN-206415,CUST-106415,46,46,135822.39,97184.81,38637.58,2024-12-03,0,Current,0,
REP-306416,LN-206416,CUST-106416,24,24,19736.35,14596.94,5139.41,2023-11-06,0,Current,0,
REP-306417,LN-206417,CUST-106417,38,36,22637.83,17895.2,4742.63,2024-09-18,47,31-60 DPD (SMA-1),0,
REP-306418,LN-206418,CUST-106418,14,14,19226.37,13965.86,5260.51,2024-12-14,0,Current,0,
REP-306419,LN-206419,CUST-106419,23,22,14756.16,11965.82,2790.34,2024-10-25,15,1-30 DPD (SMA-0),0,
REP-306420,LN-206420,CUST-106420,39,38,24610.04,19079.56,5530.48,2024-11-10,15,1-30 DPD (SMA-0),0,
REP-306421,LN-206421,CUST-106421,24,23,33686.72,25116.97,8569.75,2023-05-11,1,1-30 DPD (SMA-0),0,
REP-306422,LN-206422,CUST-106422,34,33,9762.33,6827.97,2934.36,2024-10-27,29,1-30 DPD (SMA-0),0,
REP-306423,LN-206423,CUST-106423,12,10,14523.82,11882.09,2641.73,2024-09-09,42,31-60 DPD (SMA-1),0,
REP-306424,LN-206424,CUST-106424,24,22,13233.66,10583.64,2650.02,2023-11-17,53,31-60 DPD (SMA-1),0,
REP-306425,LN-206425,CUST-106425,14,11,8997.76,7012.49,1985.27,2024-09-25,73,61-90 DPD (SMA-2),0,
REP-306426,LN-206426,CUST-106426,21,3,550.0,404.29,145.71,2023-06-16,455,90+ DPD (NPA / Default),1,2023-09-14
REP-306427,LN-206427,CUST-106427,29,29,78740.13,63385.49,15354.64,2024-11-20,0,Current,0,
REP-306428,LN-206428,CUST-106428,40,40,15966.65,12933.16,3033.49,2024-11-17,0,Current,0,
REP-306429,LN-206429,CUST-106429,43,43,11756.96,7997.26,3759.7,2024-12-09,0,Current,0,
REP-306430,LN-206430,CUST-106430,25,22,4936.11,3900.29,1035.82,2024-08-30,61,61-90 DPD (SMA-2),0,
REP-306431,LN-206431,CUST-106431,24,24,106246.86,84744.4,21502.46,2023-08-09,0,Current,0,
REP-306432,LN-206432,CUST-106432,36,34,4646.36,3161.07,1485.29,2024-03-30,58,31-60 DPD (SMA-1),0,
REP-306433,LN-206433,CUST-106433,41,40,17322.55,13181.36,4141.19,2024-11-04,16,1-30 DPD (SMA-0),0,
REP-306434,LN-206434,CUST-106434,15,15,23527.35,16343.52,7183.83,2024-12-19,0,Current,0,
REP-306435,LN-206435,CUST-106435,12,12,12312.42,9665.25,2647.17,2022-07-09,0,Current,0,
REP-306436,LN-206436,CUST-106436,21,19,13095.09,9776.11,3318.98,2024-09-25,50,31-60 DPD (SMA-1),0,
REP-306437,LN-206437,CUST-106437,33,33,88844.11,68293.94,20550.17,2024-11-20,0,Current,0,
REP-306438,LN-206438,CUST-106438,12,3,7634.76,5860.38,1774.38,2021-05-17,332,90+ DPD (NPA / Default),1,2021-08-15
REP-306439,LN-206439,CUST-106439,21,20,31313.66,22605.13,8708.53,2024-11-07,7,1-30 DPD (SMA-0),0,
REP-306440,LN-206440,CUST-106440,13,13,3009.26,2277.0,732.26,2024-12-03,0,Current,0,
REP-306441,LN-206441,CUST-106441,18,18,11837.16,8421.82,3415.34,2024-11-27,0,Current,0,
REP-306442,LN-206442,CUST-106442,36,35,21564.45,15085.54,6478.91,2024-02-07,15,1-30 DPD (SMA-0),0,
REP-306443,LN-206443,CUST-106443,16,16,27411.34,21460.81,5950.53,2024-12-22,0,Current,0,
REP-306444,LN-206444,CUST-106444,30,30,19329.97,14983.1,4346.87,2024-12-12,0,Current,0,
REP-306445,LN-206445,CUST-106445,20,19,33948.93,25511.71,8437.22,2024-11-18,3,1-30 DPD (SMA-0),0,
REP-306446,LN-206446,CUST-106446,15,14,9802.66,7155.42,2647.24,2024-10-26,8,1-30 DPD (SMA-0),0,
REP-306447,LN-206447,CUST-106447,27,27,18625.06,13087.12,5537.94,2024-12-12,0,Current,0,
REP-306448,LN-206448,CUST-106448,38,35,9160.78,7178.34,1982.44,2024-09-08,74,61-90 DPD (SMA-2),0,
REP-306449,LN-206449,CUST-106449,30,28,4645.74,3296.47,1349.27,2024-10-16,48,31-60 DPD (SMA-1),0,
REP-306450,LN-206450,CUST-106450,30,28,17967.96,12454.06,5513.9,2024-09-21,39,31-60 DPD (SMA-1),0,
REP-306451,LN-206451,CUST-106451,44,44,48660.6,36964.5,11696.1,2024-11-27,0,Current,0,
REP-306452,LN-206452,CUST-106452,17,16,16328.24,12994.23,3334.01,2024-11-14,18,1-30 DPD (SMA-0),0,
REP-306453,LN-206453,CUST-106453,12,11,20916.29,16214.63,4701.66,2023-08-05,28,1-30 DPD (SMA-0),0,
REP-306454,LN-206454,CUST-106454,39,37,16330.26,13071.42,3258.84,2024-09-23,48,31-60 DPD (SMA-1),0,
REP-306455,LN-206455,CUST-106455,36,36,30897.05,24686.13,6210.92,2024-12-13,0,Current,0,
REP-306456,LN-206456,CUST-106456,44,27,55193.49,40632.75,14560.74,2023-07-05,337,90+ DPD (NPA / Default),1,2023-10-03
REP-306457,LN-206457,CUST-106457,17,16,9360.83,6754.24,2606.59,2024-11-16,24,1-30 DPD (SMA-0),0,
REP-306458,LN-206458,CUST-106458,23,20,36198.75,26129.41,10069.34,2024-09-03,66,61-90 DPD (SMA-2),0,
REP-306459,LN-206459,CUST-106459,29,29,45070.09,30835.09,14235.0,2024-11-21,0,Current,0,
REP-306460,LN-206460,CUST-106460,12,11,8606.75,6374.83,2231.92,2022-12-28,26,1-30 DPD (SMA-0),0,
REP-306461,LN-206461,CUST-106461,40,40,37643.23,28910.44,8732.79,2024-11-16,0,Current,0,
REP-306462,LN-206462,CUST-106462,18,15,13168.18,9892.22,3275.96,2024-09-12,74,61-90 DPD (SMA-2),0,
REP-306463,LN-206463,CUST-106463,34,34,29252.98,23778.27,5474.71,2024-12-12,0,Current,0,
